-1.958927243118269956e+01,-4.928892873456545587e+00,-1.078069806207815517e+01,-1.753280285318160381e+01,-1.771675800260360489e+01,-2.342562326271281137e+01,-2.489698352427493688e+01,-1.591685484173896725e+01,-2.544567883167130162e+01,-1.477461549978287536e+01,-1.243333465928629877e+01,-1.011758036944690353e+01
-1.313214344034038561e+01,-5.679982637112788169e+00,-1.199885906539502756e+01,-1.542938488352163162e+01,-3.554380955468302972e+01,-2.527118748169125695e+01,-2.655283879373618205e+01,-1.368476992375535417e+01,-1.700777398779601768e+01,-1.950765426404667835e+01,-1.863056766931460118e+01,-6.015767182839923954e+00
-1.576634315506033168e+01,-1.816327212977682848e+01,-1.594339781745363993e+01,-1.108493585491737576e+01,-1.627642718152514689e+01,-2.130210043237842399e+01,-1.336298813023751819e+01,-9.452461490726236093e+00,-2.189684071125243747e+01,-2.209865805439118347e+01,-1.462487549276496424e+01,-5.194033442808480672e+00
-9.797702610472279972e+00,-1.726864231958050766e+01,-1.460493603546559527e+01,-1.324893493269329880e+01,-1.587866765031691330e+01,-2.206930924116059600e+01,-1.257500922455746029e+01,-1.669407485413300662e+01,-1.615857080616530794e+01,-1.867982678318859513e+01,-1.668289829920683331e+01,-8.227224298006188263e+00
-1.336523591664873045e+01,-1.525880387623686119e+01,-1.678008102027166970e+01,-1.776106059325930886e+01,-1.553474911703478156e+01,-2.932904941052260028e+01,-2.980414335348775268e+01,-1.198604201798908520e+01,-1.893850855006433065e+01,-2.054360334462870696e+01,-1.553052252147575096e+01,-1.223042720965898411e+01
-2.769078298331475807e+01,-9.778378224286548459e+00,-1.406485974591986654e+01,-2.531315950919257318e+01,-1.614245529335997631e+01,-2.054287699354181740e+01,-1.840349698556060076e+01,-1.158090226761674302e+01,-1.281708611243456986e+01,-1.301959291763664339e+01,-1.001794973890369711e+01,-2.082844533820230737e+01
-1.530331935163758494e+01,-5.144164111216531055e+00,-1.800337982793767821e+01,-3.077295267198900675e+01,-1.761932117794831498e+01,-1.587698619758027441e+01,-1.759644823611802167e+01,-1.330299385028619596e+01,-1.227664416701606598e+01,-1.512782737713508574e+01,-1.160155949471452885e+01,-2.505268358006910745e+01
-1.066864737205714064e+01,-1.035446230722744687e+01,-2.698946862457038520e+01,-2.223337950614074288e+01,-1.473046825911765723e+01,-1.488954649883090831e+01,-1.934825539311142251e+01,-1.180251737341627205e+01,-2.460300291349849289e+01,-1.521703162290490141e+01,-1.737125083629536348e+01,-3.039269573718171102e+01
-1.536378944707605143e+01,-1.570211209107485217e+01,-1.689551403647808314e+01,-1.442051680730225272e+01,-1.004455235998541518e+01,-1.164715409834126092e+01,-1.119502751006982422e+01,-1.460526957494156974e+01,-1.451067991543532720e+01,-1.402518677696052762e+01,-1.263986810365688385e+01,-3.761269623786829897e+01
-1.459248030610919677e+01,-1.336160411692331351e+01,-1.393585823346683128e+01,-1.881883646536856247e+01,-1.378710025355486835e+01,-9.840960820926364150e+00,-1.486116132028342562e+01,-1.161753951162595300e+01,-1.419105345847049193e+01,-3.283025251206596096e+01,-1.122878580239667023e+01,-1.897255550444784689e+01
