-3.380023763908258871e+01,-2.353456591876010151e+01,-2.357951193627005892e+01,-1.196774119420967075e+01,-1.171670359119921123e+01,-1.017187276903635684e+01,-1.185042277348913942e+01,-1.253100655482029424e+01,-6.817774466903355091e+00,-6.881888349980762598e+00,-4.077894127941614322e+00,-1.710729770346229861e+00,-9.741768743513352646e+00,-5.634854873173975598e+00,-2.180518107348577672e+01
-2.412467615417894251e+01,-1.469460114513970339e+01,-1.654379414026944417e+01,-3.184019605472794279e+00,-9.479868459706947803e+00,-9.925861410577494937e+00,-1.116731826233313996e+01,-1.713922815759123353e+01,-9.499938570134460747e+00,-1.252048857246293601e+01,-8.169142299849449174e+00,-5.788101172450879517e+00,-3.881452531708891041e+00,-1.078576240283883791e+01,-7.864793895178938676e+00
-1.546205236379775272e+01,-5.253229421231903729e+00,-4.975571203380214413e+00,-5.990801825622176224e+00,-6.108143267908431540e+00,-8.552978237521767113e+00,-1.904613726309452559e+01,-1.314805150718285276e+01,-1.426649105958978581e+01,-3.049527907446054176e+00,-2.920469631324269066e+00,2.361789738008890360e-01,-7.687662351821041185e+00,-1.862012877366714747e+01,-1.219257084276627623e+01
-1.699263402148199020e+01,-9.862866248771037903e+00,-7.213642298948583331e+00,-1.766679380403180843e+01,-8.356872694066835194e+00,-1.424978979038525750e+01,-1.513330567385145642e+01,-1.657071245397305859e+01,-3.876547703726596517e+00,-8.832292818147566393e+00,-9.132405147567171255e+00,-8.260339484083660366e+00,-7.205408531936637218e+00,-9.363146567999535819e+00,-1.844021647924342489e+01
-2.008817440301951507e+01,-5.073638322934822753e+00,-1.029734906109377590e+01,-1.917099277923554368e+01,-1.510038559624089949e+01,-1.408261642940192715e+01,-1.554665199228896455e+01,-1.233660473585289630e+01,-5.491049811779875611e+00,-1.709512021497195056e+00,-1.812353872631224716e+00,-5.454180323655273277e+00,-7.935004494525546015e-01,-6.357135706442140766e+00,-2.253414566703144573e+01
-1.683331960585755382e+01,-4.656566046077030840e+00,-2.634159136712159288e+00,-9.573199729968312255e+00,-1.219368581592005896e+01,-1.845282190255758437e+01,-1.824887176810393896e+01,-1.325643131945529163e+01,-2.206684315645521721e+01,-8.261175083346666170e+00,-7.625016174529468671e+00,-4.574211831097186876e-01,-8.014001250931258369e+00,-4.236162681024066679e+00,-1.068079686355517488e+01
-1.438086818607675355e+01,-8.417203320123247678e+00,-5.987125339370908073e+00,-5.626659305934768263e+00,-4.479913019274688324e+00,-1.593469145894815142e+01,-1.331389937295998038e+01,-2.910562251790775434e+01,-1.261754964379644584e+01,-5.775462139528295680e+00,-1.428653517462984368e+01,-1.138443658794145286e+01,-1.418083387008310225e+01,-1.026548874473804496e+01,-1.524136139841783155e+01
-1.586955979409171924e+01,-6.523867503811111135e+00,-2.112573404679233935e+00,-1.955203359643955752e+00,-4.088587108177782703e+00,-1.603080356032734599e+01,-1.447820880902349394e+01,-2.879996760062402572e+01,-9.568131331101533021e+00,-4.270116427331256403e+00,-6.408128224316626209e+00,-1.574925562875932172e+01,-2.320768952804694862e+01,-1.247365888927820698e+01,-2.256016082147846191e+01
-1.181404640619634350e+01,-1.423687991661612884e+01,-7.229812372166569467e+00,-1.192675927697249705e+01,-3.997113213669252207e+00,-1.198111425744696490e+01,-1.624635965798928439e+01,-1.613168138119578288e+01,-5.366025482210790010e+00,-3.434196683166291564e+00,-7.107113562444872912e+00,-4.352069108273899367e+00,-5.809925464331588074e+00,-1.018747065648535788e+01,-1.036994444543897487e+01
-2.796538607883284300e+01,-9.104080380579089748e+00,-3.537448256593092921e+00,-5.243006353686716636e+00,-2.126504926778898241e+00,-1.351405662048183487e+01,-1.536935200931345058e+01,-1.418205910435410999e+01,-1.732063330247870070e+01,-1.414530290996714967e+01,-4.522445436487569026e+00,-1.435941174468064574e+01,-5.325404660482573327e+00,-4.190459906662572287e+00,-1.198913322140606041e+01
-2.001493445723078679e+01,-4.775796815062205880e+00,-1.060790521201899317e+01,-5.179073957055008393e+00,-4.836860810647949371e+00,-1.331441456493453757e+01,-1.444122676412374240e+01,-1.343415240221390405e+01,-1.207839500299963476e+01,-7.949931005763302139e+00,-2.185619945924456431e+01,-5.065818229018859142e+00,-2.892818815978021707e+00,-1.787207858218437195e+00,-2.311340437212497179e+01
-2.934756266122857937e+01,-9.509223467613328040e+00,-2.518955303012067048e+00,-6.041659721436608343e+00,-7.528887493514561768e+00,-2.012009969891818884e+01,-1.701176510230905592e+01,-1.712352748203631592e+01,-1.303036848963360406e+01,-7.126546785547166252e+00,-8.669280312175676073e+00,-5.555164872613611138e+00,-4.628857545373945115e+00,-2.203226386589468344e+00,-2.096549485491141951e+01
-2.016034431523971548e+01,-1.269026539912173668e+01,-6.152757096424045002e+00,-1.392564660513253294e+01,-9.819749677506504071e+00,-2.688074924254010156e+01,-2.063840853974057410e+01,-1.284329211673560067e+01,-2.254736876226836628e+01,-1.846478980208711462e+01,-1.840836615649601216e+00,-5.682555356377594347e-01,-4.709239531085243513e+00,-3.777076226542976922e+00,-2.395947856447661906e+01
-2.015011977197913140e+01,-6.805422033939279025e+00,-3.921457449722717925e+00,-1.071382575931561831e+01,-5.434224989301776887e+00,-1.469187561881128801e+01,-2.092637498302083543e+01,-1.768131413915642725e+01,-1.692815565785935661e+01,-2.163468641690721483e+01,-4.529005208977027408e+00,-5.091180692315704803e+00,-7.059722334691539203e+00,-9.200253809305408481e+00,-1.729685398088014381e+01
-2.129386565515533292e+01,-1.262973886411907287e+01,-1.149102043743573631e+01,-1.660048978348379478e+01,-6.266151212547792504e+00,-1.106932198488260255e+01,-1.030407627327933184e+01,-1.562151726442625588e+01,-1.392960485601036424e+01,-1.064219371010602266e+01,-7.661616837360273990e+00,-1.290564357302758047e+01,-4.916143708460226414e+00,-1.045939953300672620e+01,-1.787999400099941383e+01
-2.430272457870362857e+01,-1.227292571169074797e+01,-1.782941576449796983e+01,-3.381219664215426857e+00,-4.286268603279923539e+00,-1.134755672174375185e+01,-1.782033256216567452e+01,-1.328617558750873506e+01,-2.421473903393937732e+01,-3.121970682385705853e+00,-4.637222661047418981e+00,-1.442749681089354929e+01,-6.823965918390568319e+00,-6.721065510367147944e+00,-1.759114127129365812e+01
-3.166030396101239930e+01,-1.238624496773183736e+01,-1.084578421046194174e+00,-5.908984968281937533e+00,-7.201346376817836514e+00,-9.312246743572936580e+00,-2.608126115632260067e+01,-1.190869896989395826e+01,-4.088034865040597765e+00,-4.756813282782173857e+00,-6.772520754726828685e+00,-1.513468589132133779e+01,-1.973132002659407647e+01,-9.524977847847496903e+00,-2.238730591712274176e+01
-2.024487905687480094e+01,-1.483023278641911702e+01,1.001248448879218378e+00,-1.553469253893075885e+00,-6.658742426607958009e+00,-1.590880834436221392e+01,-2.418180365926437503e+01,-1.639768463200409698e+01,-1.368868167974843786e+01,-9.464945077292805209e+00,-1.169544456531644805e+01,-6.875235950388450590e+00,-1.108824429406372758e+01,-1.183448624418132766e+01,-1.537500025930139103e+01
-1.974904947388125009e+01,-9.980087795003761642e+00,-4.418970085089427791e+00,-6.050882338212253408e+00,-2.761526382855916140e+01,-2.317405201858358765e+01,-1.466087781818891855e+01,-1.424774244711336735e+01,-7.205578905159912395e+00,-5.718765281998861028e+00,-2.913760174994757701e+00,-5.663880602143748888e+00,-5.685819083887489356e+00,-4.081014598410164673e+00,-1.158679647782737732e+01
