-2.330943519269897379e+01,-2.586788235471455977e+01,-2.168176358672116066e+01,-1.690686522627837007e+01,-1.970618080996618104e+01,-9.780543103187874010e+00,-3.915799276907877413e+01,-1.558046641927342080e+01,-1.380171631493210072e+01,-2.224329901289559430e+01,-3.004658370447205940e+01,-1.905856700865891895e+01,-1.640286950764794938e+01,-1.497342338055278077e+01,-1.671456219737033422e+01,-3.697277490635421771e+01,-1.436768875278769997e+01,-1.631092032076957210e+01,-2.106747630031942720e+01,-2.521614416092859656e+01,-9.250881016257167744e+00,-1.486629343416813676e+01,-1.605991475643687139e+01,-1.358596926884591483e+01
-1.826979034211120378e+01,-2.221027180230445097e+01,-2.203975060749045412e+01,-1.925573334721914875e+01,-1.948029435092809436e+01,-1.232567774277060835e+01,-2.484654991654533518e+01,-2.175649269885628101e+01,-1.953256532565071879e+01,-2.311160836849751021e+01,-2.311123825022117728e+01,-1.826761930670678424e+01,-1.926874866872726599e+01,-1.795576122269858743e+01,-1.462012214278460576e+01,-1.831063695573624983e+01,-1.018786430580462365e+01,-2.511300113275702017e+01,-2.661141094412356978e+01,-1.571743730480044476e+01,-1.248699996470582008e+01,-1.219001062712983341e+01,-1.743394617356387855e+01,-2.110082908774802846e+01
-2.188330106410406728e+01,-1.509535122315953615e+01,-1.647569705852863464e+01,-1.037305995685101401e+01,-1.603816867891929476e+01,-1.454380122784451146e+01,-1.480461551978956614e+01,-3.226976821998782441e+01,-2.371633640090368544e+01,-2.234090680194928780e+01,-1.629452066726989301e+01,-1.666328988504730901e+01,-1.713263156433871615e+01,-2.968302711975812258e+01,-1.672957316610124678e+01,-2.641433155948680422e+01,-1.238863688519178652e+01,-1.700541948250403124e+01,-1.448254183375064486e+01,-1.418413274640632871e+01,-1.325425593978480698e+01,-1.393476877072984621e+01,-1.825522190905720876e+01,-1.261917662698285980e+01
-2.017208067323296916e+01,-1.862044210230222063e+01,-1.221324608460842498e+01,-9.829527122628999081e+00,-1.373536798234069778e+01,-1.605446066156861562e+01,-1.277775055459224518e+01,-1.982870194549194309e+01,-2.227163699124644936e+01,-2.542385096179071979e+01,-1.744622401616148721e+01,-2.674647313951201966e+01,-1.863601232991064194e+01,-2.547459329589091936e+01,-1.579716961407356024e+01,-1.812149590305147129e+01,-1.442798382466135365e+01,-2.620662918224440219e+01,-1.578186196692311860e+01,-2.062222404273129328e+01,-1.687666707212031980e+01,-2.275521030537306189e+01,-1.146686071728717060e+01,-8.093773624001187272e+00
-1.579647328203319923e+01,-1.823567817240266464e+01,-9.672529945531113782e+00,-1.694640838364407287e+01,-3.057644509394418009e+01,-2.035323634955731009e+01,-1.755957621592194329e+01,-1.602287052002532874e+01,-3.010523675412752809e+01,-1.837017418321791240e+01,-2.859016760772564680e+01,-3.887788085098519275e+01,-1.826027071963874349e+01,-1.925051311457515979e+01,-1.186671426455281342e+01,-2.441038986813615708e+01,-1.768154301712285559e+01,-2.359402568984458526e+01,-1.586458130484043849e+01,-2.573531104803439007e+01,-1.757763473580381230e+01,-1.886521966187764221e+01,-1.585717109860196317e+01,-9.159482189570875121e+00
-1.745702885300450902e+01,-1.614793215193487086e+01,-1.096284866546730186e+01,-1.320193976990912965e+01,-1.297480584664481462e+01,-1.986002526858367290e+01,-3.086734578561660314e+01,-2.334037759142989898e+01,-1.673806161241434864e+01,-2.405024941502167479e+01,-4.254947349084235952e+01,-2.314585622039839308e+01,-2.343459572426980486e+01,-2.478786293673431373e+01,-1.452586166305768423e+01,-1.422310873326824066e+01,-2.769681552387181256e+01,-1.928321671424985695e+01,-1.373119648481664967e+01,-2.590105584346727241e+01,-1.272367098788850370e+01,-1.489369400673604460e+01,-2.590742404405355970e+01,-1.913132246541690762e+01
-1.987202280682060973e+01,-1.630697288810902634e+01,-1.246050957242337098e+01,-1.141493575996031851e+01,-1.354222823734058778e+01,-1.984783841633938550e+01,-3.100087491510087290e+01,-2.346895342643008320e+01,-1.332550262933494700e+01,-2.071719271670840357e+01,-2.379421138323430540e+01,-1.842727227612507335e+01,-1.547104133793786573e+01,-2.268179442046370298e+01,-1.417564150474005658e+01,-1.457208779347254790e+01,-1.739571404675284327e+01,-2.196317041730011255e+01,-1.563177818141857678e+01,-2.532551613334634411e+01,-1.382405002678812522e+01,-1.326682615949646760e+01,-2.933152447767546533e+01,-3.514954610446270777e+01
-2.064917024909733101e+01,-1.530927007074416224e+01,-2.371499683373441414e+01,-1.371921781369590221e+01,-1.979386206315949792e+01,-1.709535211563245127e+01,-3.250571522369446598e+01,-2.432856126764423621e+01,-1.356428545515555406e+01,-1.822416220543871290e+01,-1.740150737518122170e+01,-1.576223464633378057e+01,-1.647008791006951611e+01,-1.642589279519622991e+01,-1.426709723524184881e+01,-1.405923446664770537e+01,-2.821677145070804826e+01,-1.635390893228036902e+01,-3.206628746521008111e+01,-1.863405480153496185e+01,-1.114688586605276477e+01,-1.560623595040659239e+01,-2.440087512849690654e+01,-2.023128942448835943e+01
-2.218790212420192276e+01,-1.775024661848927110e+01,-1.359498708955905144e+01,-1.094877692304691763e+01,-1.779656672679938367e+01,-1.684114475973725078e+01,-2.777081266964755457e+01,-2.052215895531245593e+01,-1.749528060626493442e+01,-1.717999243454202229e+01,-1.800037038890573982e+01,-1.592253775532299187e+01,-1.778014485912019893e+01,-1.813948379038888703e+01,-2.602701454414318505e+01,-9.742301143910596650e+00,-1.526825044065611259e+01,-1.878313512116173456e+01,-2.611667267456338593e+01,-1.478923152239177519e+01,-1.465714668760700690e+01,-2.165155601367928995e+01,-2.271000089970115354e+01,-1.335802527848832355e+01
-2.520910926156198073e+01,-1.905454054365496575e+01,-8.570473325399049713e+00,-9.696991937156566266e+00,-1.459140800399366356e+01,-1.664935142346531549e+01,-2.009889063853945146e+01,-1.578972257469758134e+01,-1.057492463522866544e+01,-2.748878004085000981e+01,-1.715010834516622040e+01,-1.480536876882998065e+01,-1.836601978860562667e+01,-2.421955655141175612e+01,-1.457366843290589564e+01,-1.886276523608178124e+01,-2.001219851450789733e+01,-1.429506280825138731e+01,-1.501569180005268933e+01,-2.233933097574241344e+01,-1.810724548888105900e+01,-2.262184232093400027e+01,-6.479666652283583517e+01,-1.244521710544685078e+01
