-1.272353569172503285e+01,-2.687692823304710377e+00,-8.700465442746649458e+00,-1.126226705663075123e+01,-1.978319498112335495e+01,-8.973661667437475842e+00,-5.633755500431426810e+00,-1.516825660779660900e+01,-3.346389231490745519e+00,-2.021705929373026933e+01
-1.483930483549075063e+01,-1.489487907446593873e+01,-1.353788688281644603e+01,-2.309293216411257177e+01,-1.176670977855510358e+01,-3.829285557365935677e+00,-1.161535536483853726e+01,-1.704346709688348582e+01,-4.025554468488009796e+00,-2.902469827336516772e+01
-2.918644639021307796e+01,-1.424046535427027038e+01,-6.482157303350263078e+00,-1.079122916254661391e+01,-9.713000280894393157e+00,-4.836980764581594094e+00,-4.714418762695261833e+00,-1.062873277498238522e+01,-1.264267074174753702e+01,-1.903931494075880337e+01
-1.670012526491434102e+01,-1.040082554603107390e+01,-4.904493936066957716e+00,-1.563683803066066424e+01,-1.055421240370566593e+01,-5.983839248857329984e+00,-2.750474998200465926e+00,-4.502909672735128765e+00,-1.641093327936242829e+01,-1.270194469594145126e+01
-1.696507008812849548e+01,-4.908235525410394651e+00,-1.324438340701690464e+01,-1.810748818993657849e+01,-3.226690903902269980e+01,-7.149946204281071971e+00,-3.778303559914076182e+00,-3.369072475894399066e+00,-2.744165631785339698e+01,-1.433743056260177617e+01
-1.404654005840215092e+01,-2.175282358206319433e+00,-7.598633573869056690e+00,-1.700490484283397308e+01,-1.810266311568153341e+01,-4.326167876550818470e+00,-4.452742420771077514e-01,-2.610444374498261499e+00,-2.534806712838230780e+01,-2.343523785191798225e+01
-2.268358828997094889e+01,-2.441030871526072232e+00,-3.398792734735236465e+00,-1.651169824604956560e+01,-1.359844798611337957e+01,-1.164220190053167236e+00,-1.633752842266804706e+01,-1.065592128317152998e+01,-7.946197552517614504e+00,-1.986115607637163194e+01
-2.636077384670760893e+01,-6.604892615163486802e+00,-5.618787487546069492e+00,-1.470870555024993109e+01,-1.449210475949150201e+01,-7.607630291108260501e+00,-1.303879534984637800e+01,-8.740785211732580606e+00,-4.547820943632881807e+00,-1.569737268038884359e+01
-1.335456463582654507e+01,-6.675409647348899966e+00,-1.005459796394820771e+01,-9.395906035080837881e+00,-1.670468408603671051e+01,-2.681210199818089279e+01,-4.994551326330967989e+00,-1.152737204624765077e+01,-5.824713503349463473e+00,-1.163171449358042686e+01
-1.311204549177348966e+01,-1.943565920613779419e+00,-1.620439161335272971e+01,-1.162481435686813391e+01,-1.827239491282476891e+01,-1.228584966702522596e+00,-1.848306243464505449e+00,-2.336560398632610358e+01,-2.103167412772340317e+00,-1.544215764630620313e+01
-3.063318148040890421e+01,-4.055638823014339422e+00,-3.077819614878657717e+01,-2.549788088020115495e+01,-1.827194817624712186e+01,-1.335123729633403089e+00,-4.935778749281548805e+00,-1.593195471449598166e+01,-4.997701672796567962e+00,-1.844554321522040397e+01
-1.619148264555103367e+01,-2.430516545418057817e+01,-1.281499934860931056e+01,-1.379528444747902327e+01,-1.496228130487679664e+01,-1.241318063360599666e+01,7.563269018218200523e-01,-2.005753733868080246e+01,-1.040056506000457048e+01,-1.624475668827679442e+01
-1.503004966910071794e+01,-4.489393470558084687e+00,-4.341757815820178834e+00,-1.257402150912811756e+01,-1.100535058108448538e+01,-3.673762368778356269e+00,-3.430042961066795293e+00,-1.001315515327317129e+01,-1.642527951005025599e+01,-1.383359140852341795e+01
-1.529226949298365490e+01,-1.165421463493043319e+01,-4.734286277540087795e+00,-7.803731727141554941e+00,-2.296920149209599415e+01,-6.299180133758627065e+00,-9.926612212014944703e+00,-4.746999933232989299e+00,-1.858653813188536930e+01,-6.613230792941317659e+00
-9.580283561283893690e+00,-2.735995782232480966e+00,-1.097598385042048719e+01,-1.383209650667435575e+01,-1.914120608545270841e+01,-1.455471152229053544e+01,-8.728378891979023280e+00,-1.761755679661357377e+01,-1.105147997698402662e+01,-1.436314535540011406e+01
-9.935442983236399073e+00,-1.551283008996355628e+00,-2.059855303303161023e+01,-1.766996105720527055e+01,-1.777159594124456632e+01,-1.425458350780732353e+01,-1.530341879380738490e+01,-1.968330911579109888e+00,-3.443010559052400943e+00,-2.606750991203359291e+01
-1.089104018896693127e+01,-8.560867520420083920e+00,-6.919837609848567439e+00,-6.498086513870051206e+00,-1.904744690653281580e+01,-7.568874418692992379e+00,-2.251585190434220607e+01,-1.258674706368397567e-01,-1.535510762847256316e+01,-1.922612062056987625e+01
-1.007762166844452345e+01,-8.100280017569039259e+00,-1.836373125973971066e+00,-8.252910915504420686e+00,-1.891472120136682733e+01,-5.715050902420140133e+00,-6.842491625279427225e+00,-8.530536707369272165e+00,-1.544032139199506481e+01,-1.135878229570353071e+01
-7.869520694334021016e+00,-1.183406206366186808e+01,-1.113043316475321376e+01,-1.075489011809427708e+01,-9.993584334408684100e+00,-2.102682768299942140e+01,-3.687989201660498040e+00,-1.582816902581998519e+01,-6.730847500123420701e+00,-1.914271690988778118e+01
-1.191131387701364730e+01,-3.422536837106863850e+00,-5.069872067214325817e+00,-1.025809699937570052e+01,-2.166544530545665026e+01,-2.632974543350539065e+01,-9.472620800777216132e+00,-7.974597078140891249e+00,-4.114779014326158446e+00,-1.426292776940561779e+01
-2.115569745801641588e+01,-9.236790201428659586e+00,-1.139544597109246027e+01,-1.899770857734803187e+01,-2.056488961468803467e+01,-1.703284010020027850e+01,-8.320394517499229536e+00,-4.780337785606541878e+00,-2.069294989668979312e+01,-1.663720282545718376e+01
