Sequence,Signal Type,Time (s),Frequency (Hz),Correlation Value
33,E,45.08,7616,0.69
33,A,46.56,6840,-0.04
33,C,49.79,6700,0.02
33,G,51.49,7436,0.85
33,B,53.72,6720,0.01
33,F,55.66,9898,0.85
33,D,56.35,7616,0.74
33,C,58.58,6880,-0.01
33,D,59.97,7616,0.72
33,A,62.25,6720,0.01
33,D,64.98,7656,0.69
33,F,67.24,9858,0.89
33,C,68.3,6780,0.01
33,A,70.08,6720,0.01
33,F,73.19,9818,0.92
33,C,74.23,6740,0.01
33,F,75.96,9798,0.85
33,D,76.56,7716,0.62
33,A,78.84,6880,-0.04
33,E,81.98,7556,0.61
33,A,83.32,6880,-0.04
33,E,86.43,7796,0.86
33,C,87.84,6820,-0.01
33,D,89.28,7576,0.81
33,E,91.52,7516,0.56
33,B,92.84,6780,0.0
33,E,94.69,7576,0.63
33,D,95.79,7476,0.8
33,E,97.91,7796,0.79
33,G,99.36,7496,0.73
33,X,101.47,6875,0.93
34,C,10.0,6860,-0.01
34,G,11.74,7476,0.81
34,C,14.03,6700,0.02
34,D,15.53,7616,0.8
34,F,17.73,9878,0.82
34,B,18.98,6840,-0.01
34,G,21.01,7356,0.75
34,C,23.17,6720,0.02
34,G,24.91,7336,0.79
34,A,27.06,6800,0.0
34,B,30.14,6800,0.0
34,F,32.18,9858,0.9
34,C,33.3,6840,-0.01
34,G,35.08,7376,0.83
34,A,37.39,6760,0.01
34,F,40.49,9898,0.9
34,B,41.48,6740,0.0
34,F,43.33,9778,0.86
34,C,44.52,6780,0.01
34,G,46.35,7516,0.68
34,C,48.57,6880,-0.01
34,F,50.41,10018,0.75
34,B,51.41,6840,-0.01
34,E,53.39,7576,0.65
34,X,54.68,6875,0.95
35,E,9.55,7516,0.54
35,F,10.87,9838,0.77
35,D,11.65,7556,0.85
35,A,13.9,6720,0.01
35,B,17.03,6840,-0.01
35,G,18.86,7556,0.6
35,D,20.81,7516,0.88
35,G,23.03,7516,0.72
35,F,25.19,9878,0.91
35,C,26.2,6840,-0.01
35,X,27.84,6875,0.89
36,D,9.56,7456,0.73
36,G,11.82,7376,0.78
36,D,13.58,7716,0.61
36,G,15.81,7356,0.8
36,C,18.22,6700,0.02
36,G,20.09,7396,0.75
36,E,22.24,7836,0.76
36,C,23.65,6800,0.01
36,E,25.31,7776,0.88
36,B,26.62,6860,-0.01
36,F,28.56,10058,0.73
36,G,29.55,7596,0.56
36,D,31.48,7556,0.82
36,C,33.66,6800,0.0
36,B,35.36,6760,0.0
36,C,37.21,6820,0.0
36,F,39.06,9858,0.86
36,C,40.26,6720,0.01
36,D,41.59,7496,0.85
36,G,43.86,7436,0.75
36,D,45.63,7756,0.57
36,A,47.87,6780,0.0
36,X,50.9,6875,0.96
37,A,9.97,6880,-0.04
37,E,12.97,7796,0.82
37,D,13.89,7476,0.8
37,F,16.15,9838,0.85
37,G,17.34,7416,0.85
37,E,19.64,7656,0.79
37,A,20.99,6760,0.01
37,G,24.3,7416,0.81
37,A,26.47,6880,-0.04
37,G,29.61,7536,0.61
37,D,31.58,7496,0.76
37,F,33.66,10058,0.72
37,A,34.73,6840,-0.03
37,E,38.01,7816,0.79
37,A,39.54,6840,-0.04
37,B,42.73,6800,-0.01
37,G,44.57,7456,0.82
37,D,46.42,7756,0.58
37,A,48.52,6780,0.0
37,D,51.43,7676,0.69
37,A,53.65,6740,0.01
37,E,56.88,7556,0.6
37,D,57.82,7516,0.82
37,G,59.91,7516,0.67
37,C,62.13,6800,0.0
37,E,64.0,7596,0.65
37,A,65.57,6820,0.0
37,F,68.79,9858,0.82
37,C,69.92,6900,-0.01
37,B,71.63,6820,-0.01
37,D,73.13,7476,0.8
37,E,75.37,7536,0.59
37,F,76.84,10018,0.78
37,A,77.98,6800,0.0
37,C,81.12,6820,-0.01
37,B,82.9,6820,-0.01
37,E,84.71,7736,0.84
37,F,86.18,9778,0.84
37,C,87.25,6720,0.01
37,F,88.95,9778,0.82
37,E,89.97,7596,0.66
37,A,91.41,6760,0.01
37,F,94.67,10018,0.79
37,C,95.8,6780,0.01
37,D,97.32,7756,0.57
37,G,99.51,7516,0.68
37,X,101.61,6875,0.89
38,F,9.97,10098,0.66
38,G,11.08,7456,0.83
38,C,13.48,6880,-0.01
38,F,15.15,9798,0.84
38,D,15.85,7756,0.59
38,F,17.89,9898,0.83
38,G,18.9,7496,0.75
38,B,21.23,6740,0.01
38,D,22.89,7756,0.58
38,G,24.95,7376,0.79
38,D,26.74,7736,0.6
38,A,28.78,6760,0.01
38,F,32.02,9798,0.87
38,D,32.65,7756,0.56
38,B,34.75,6720,0.01
38,C,36.77,6700,0.01
38,G,38.66,7536,0.68
38,C,40.87,6780,0.0
38,G,42.65,7456,0.84
38,E,44.8,7756,0.82
38,G,46.16,7476,0.8
38,D,48.11,7636,0.74
38,C,50.39,6840,-0.01
38,F,52.09,10018,0.77
38,G,53.09,7376,0.81
38,E,55.23,7776,0.87
38,B,56.58,6880,-0.02
38,C,58.46,6780,0.01
38,G,60.14,7456,0.83
38,F,62.45,9918,0.89
38,A,63.47,6740,0.01
38,X,66.54,6875,0.95
39,F,9.95,9838,0.8
39,D,10.56,7516,0.82
39,F,12.68,9838,0.91
39,A,13.84,6780,0.0
39,F,17.09,9798,0.88
39,B,18.16,6740,0.01
39,D,19.65,7556,0.84
39,C,21.9,6760,0.01
39,D,23.4,7596,0.74
39,A,25.68,6720,0.01
39,B,29.03,6820,-0.01
39,G,30.86,7556,0.63
39,C,33.22,6800,0.0
39,E,35.12,7596,0.68
39,X,36.41,6875,0.86
40,C,9.98,6860,-0.01
40,G,11.69,7336,0.8
40,B,14.12,6700,0.01
40,E,15.98,7696,0.82
40,A,17.46,6820,-0.0
40,G,20.47,7596,0.55
40,D,22.26,7556,0.83
40,B,24.43,6740,0.01
40,G,26.38,7456,0.86
40,C,28.5,6740,0.01
40,E,30.26,7736,0.9
40,D,31.25,7696,0.61
40,B,33.4,6760,0.0
40,A,35.25,6820,-0.0
40,E,38.39,7736,0.87
40,G,39.89,7596,0.54
40,A,42.14,6780,0.0
40,B,45.32,6860,-0.02
40,G,47.22,7336,0.75
40,B,49.55,6880,-0.01
40,D,50.98,7756,0.59
40,G,53.2,7596,0.56
40,F,55.54,9938,0.85
40,C,56.58,6820,0.0
40,E,58.49,7576,0.65
40,G,59.96,7436,0.89
40,D,61.8,7476,0.83
40,B,63.95,6720,0.01
40,A,66.02,6800,0.0
40,B,69.24,6800,-0.01
40,G,71.13,7516,0.66
40,A,73.33,6820,-0.03
40,C,76.65,6740,0.01
40,F,78.5,10018,0.72
40,X,79.48,6875,0.91
41,D,9.57,7536,0.85
41,E,11.63,7556,0.58
41,F,12.98,9798,0.88
41,B,14.1,6760,0.01
41,A,16.08,6840,-0.03
41,D,18.99,7756,0.56
41,G,20.98,7556,0.61
41,D,22.96,7576,0.79
41,B,25.06,6880,-0.01
41,E,27.03,7716,0.84
41,C,28.48,6820,0.01
41,X,30.13,6875,0.88
42,C,9.97,6740,0.01
42,A,11.69,6760,0.0
42,B,15.01,6820,-0.01
42,A,17.04,6700,0.01
42,G,20.15,7476,0.8
42,B,22.55,6880,-0.02
42,D,24.08,7496,0.84
42,E,26.25,7776,0.81
42,G,27.79,7576,0.53
42,C,29.91,6860,-0.01
42,B,31.61,6740,0.0
42,E,33.67,7676,0.8
42,G,35.12,7516,0.67
42,C,37.31,6780,0.0
42,D,38.72,7696,0.65
42,C,40.74,6780,0.01
42,F,42.66,10058,0.69
42,E,43.83,7756,0.88
42,B,45.32,6840,-0.01
42,E,47.18,7836,0.74
42,D,48.21,7676,0.61
42,B,50.38,6840,-0.01
42,G,52.41,7496,0.76
42,C,54.69,6880,-0.01
42,E,56.44,7756,0.89
42,A,57.84,6880,-0.04
42,E,60.98,7796,0.87
42,A,62.34,6860,-0.03
42,F,65.58,10038,0.7
42,X,66.56,6875,0.89
43,D,9.57,7476,0.78
43,C,11.63,6720,0.02
43,F,13.32,10018,0.78
43,A,14.32,6740,0.01
43,E,17.48,7736,0.79
43,C,18.85,6840,-0.01
43,G,20.52,7336,0.78
43,A,22.7,6720,0.02
43,D,25.54,7556,0.84
43,A,27.59,6800,0.0
43,B,30.75,6840,-0.01
43,A,32.57,6740,0.01
43,C,35.91,6700,0.02
43,D,37.34,7556,0.85
43,F,39.38,10058,0.68
43,D,40.01,7556,0.8
43,F,42.08,9878,0.91
43,B,43.08,6800,-0.01
43,D,44.72,7756,0.59
43,C,46.74,6840,-0.01
43,D,48.23,7516,0.89
43,B,50.45,6840,-0.01
43,C,52.48,6860,-0.01
43,G,54.16,7456,0.81
43,F,56.49,9878,0.88
43,D,57.2,7636,0.69
43,F,59.43,9878,0.81
43,E,60.61,7756,0.88
43,X,61.88,6875,0.86
44,D,9.57,7736,0.6
44,A,11.67,6720,0.01
44,D,14.47,7756,0.63
44,B,16.45,6840,-0.01
44,E,18.5,7716,0.85
44,B,19.82,6780,-0.01
44,C,21.71,6880,-0.01
44,G,23.54,7376,0.73
44,D,25.44,7536,0.85
44,G,27.44,7516,0.73
44,F,29.7,10018,0.78
44,C,30.78,6880,-0.01
44,A,32.56,6700,0.02
44,G,35.67,7456,0.76
44,C,37.92,6780,0.0
44,A,39.85,6820,-0.01
44,B,43.1,6880,-0.02
44,F,45.03,9918,0.86
44,E,46.28,7736,0.88
44,B,47.73,6820,-0.01
44,G,49.57,7476,0.74
44,D,51.48,7616,0.75
44,X,53.48,6875,0.93
45,C,9.96,6820,0.0
45,D,11.3,7736,0.61
45,E,13.38,7696,0.84
45,B,14.94,6840,-0.01
45,A,16.79,6820,-0.0
45,C,19.99,6800,0.01
45,A,21.85,6720,0.02
45,G,25.1,7576,0.58
45,D,27.02,7716,0.59
45,E,29.07,7556,0.61
45,D,30.07,7676,0.65
45,E,32.18,7656,0.78
45,C,33.71,6760,0.01
45,D,35.07,7616,0.8
45,A,37.35,6800,0.0
45,D,40.17,7716,0.62
45,C,42.28,6860,-0.01
45,D,43.76,7656,0.7
45,F,45.77,10078,0.66
45,X,46.73,6875,0.93
46,E,9.56,7596,0.68
46,G,10.95,7416,0.84
46,D,12.96,7536,0.91
46,C,15.21,6760,0.01
46,E,17.06,7696,0.84
46,G,18.55,7576,0.53
46,D,20.3,7716,0.59
46,C,22.48,6740,0.01
46,E,24.42,7636,0.7
46,G,25.86,7476,0.7
46,C,28.19,6800,0.01
46,F,30.11,10058,0.7
46,C,31.2,6700,0.01
46,B,33.07,6740,0.01
46,C,35.18,6820,0.0
46,G,36.97,7516,0.63
46,B,39.18,6880,-0.01
46,A,41.22,6820,0.0
46,X,44.26,6875,0.93
47,C,9.98,6720,0.02
47,G,11.76,7456,0.81
47,C,13.91,6760,0.01
47,D,15.33,7716,0.64
47,F,17.39,10018,0.75
47,B,18.53,6720,0.02
47,F,20.48,9758,0.8
47,B,21.62,6760,0.01
47,G,23.68,7456,0.83
47,C,25.94,6760,0.01
47,E,27.85,7816,0.83
47,G,29.35,7336,0.76
47,E,31.5,7616,0.71
47,F,32.86,9998,0.78
47,C,33.94,6720,0.01
47,D,35.44,7596,0.8
47,F,37.45,10038,0.69
47,A,38.57,6780,0.01
47,G,41.81,7476,0.79
47,F,44.06,9918,0.88
47,B,45.07,6840,0.0
47,C,46.91,6780,0.01
47,F,48.76,9838,0.89
47,C,49.76,6860,-0.01
47,D,51.24,7596,0.75
47,F,53.24,9958,0.85
47,D,53.88,7756,0.56
47,E,56.09,7616,0.66
47,C,57.57,6720,0.01
47,G,59.28,7456,0.78
47,D,61.23,7616,0.73
47,C,63.28,6860,-0.01
47,E,64.97,7756,0.9
47,C,66.28,6820,0.0
47,A,67.97,6900,-0.04
47,X,70.97,6875,0.94
48,F,9.96,9798,0.88
48,C,10.98,6800,0.0
48,G,12.79,7556,0.58
48,C,15.01,6900,-0.02
48,G,16.88,7536,0.63
48,F,19.21,9878,0.87
48,A,20.41,6740,0.01
48,C,23.48,6820,0.0
48,D,24.86,7496,0.82
48,E,26.99,7696,0.79
48,C,28.41,6820,0.0
48,B,30.28,6900,-0.02
48,X,32.06,6875,0.86
49,F,9.95,10058,0.73
49,A,11.21,6760,0.0
49,B,14.54,6780,0.0
49,A,16.64,6860,-0.04
49,D,19.48,7476,0.79
49,C,21.54,6860,0.0
49,A,23.23,6840,-0.03
49,D,25.97,7776,0.58
49,A,27.99,6860,-0.04
49,C,31.07,6840,-0.01
49,E,32.99,7596,0.63
49,A,34.39,6900,-0.04
49,B,37.63,6900,-0.02
49,F,39.53,9898,0.85
49,C,40.55,6800,0.0
49,F,42.25,9878,0.82
49,G,43.43,7356,0.82
49,X,45.57,6875,0.88
50,B,9.98,6700,0.01
50,D,11.67,7596,0.8
50,A,13.94,6900,-0.04
50,C,17.07,6820,-0.01
50,G,18.82,7456,0.75
50,E,21.23,7656,0.73
50,F,22.57,9798,0.89
50,D,23.38,7516,0.85
50,A,25.59,6720,0.01
50,E,28.86,7636,0.73
50,A,30.26,6760,0.0
50,D,33.09,7776,0.6
50,G,35.21,7436,0.87
50,B,37.51,6860,-0.01
50,G,39.49,7336,0.77
50,A,41.85,6740,0.01
50,B,45.0,6720,0.01
50,A,46.98,6820,-0.0
50,C,50.29,6780,0.01
50,E,52.2,7716,0.83
50,D,53.11,7656,0.7
50,A,55.21,6840,-0.03
50,C,58.45,6720,0.01
50,G,60.2,7416,0.76
50,E,62.41,7516,0.54
50,B,63.87,6740,0.01
50,C,65.74,6860,-0.01
50,D,67.05,7556,0.89
50,A,69.11,6720,0.01
50,D,72.05,7676,0.63
50,F,74.29,9778,0.87
50,X,75.27,6875,0.92
51,E,9.56,7536,0.58
51,A,10.95,6820,0.0
51,B,14.09,6780,0.01
51,C,15.97,6780,0.01
51,E,17.72,7576,0.64
51,D,18.74,7556,0.82
51,C,20.91,6900,-0.01
51,E,22.81,7656,0.72
51,D,23.83,7656,0.73
51,G,25.9,7576,0.59
51,A,28.18,6720,0.01
51,F,31.31,9958,0.8
51,X,32.3,6875,0.88
52,C,10.0,6800,0.0
52,G,11.81,7356,0.8
52,F,13.99,9798,0.87
52,C,15.27,6900,-0.01
52,D,16.65,7716,0.6
52,A,18.71,6820,0.0
52,B,21.92,6820,0.0
52,F,23.73,9898,0.86
52,D,24.37,7716,0.62
52,B,26.48,6880,-0.02
52,G,28.42,7396,0.85
52,E,30.74,7616,0.72
52,X,32.03,6875,0.89
53,E,9.57,7616,0.64
53,G,11.02,7516,0.69
53,A,13.34,6860,-0.03
53,B,16.61,6800,0.0
53,C,18.51,6840,0.0
53,E,20.33,7696,0.83
53,B,21.87,6740,0.01
53,G,23.92,7356,0.76
53,D,25.79,7476,0.77
53,E,27.83,7576,0.6
53,C,29.24,6840,-0.01
53,E,31.09,7576,0.64
53,D,32.25,7516,0.86
53,F,34.48,9938,0.8
53,X,35.46,6875,0.92
54,B,9.96,6780,0.0
54,C,11.87,6860,-0.01
54,E,13.69,7776,0.84
54,B,15.06,6880,-0.02
54,G,17.02,7416,0.84
54,E,19.24,7716,0.87
54,D,20.22,7536,0.84
54,G,22.42,7536,0.69
54,E,24.56,7796,0.82
54,F,25.96,9818,0.89
54,D,26.69,7516,0.8
54,G,28.88,7556,0.62
54,E,31.16,7656,0.8
54,C,32.47,6740,0.01
54,A,34.27,6860,-0.03
54,X,37.28,6875,0.85
55,D,9.58,7656,0.65
55,C,11.59,6720,0.01
55,F,13.38,9878,0.85
55,A,14.47,6720,0.01
55,E,17.65,7736,0.83
55,D,18.7,7696,0.67
55,E,20.71,7736,0.87
55,D,21.84,7456,0.76
55,B,24.04,6820,-0.01
55,A,26.09,6720,0.01
55,G,29.16,7356,0.7
55,X,31.3,6875,0.92
56,C,9.98,6900,-0.01
56,E,11.7,7736,0.8
56,G,13.12,7496,0.75
56,D,15.09,7756,0.58
56,F,17.16,10038,0.73
56,C,18.17,6880,-0.01
56,D,19.65,7476,0.78
56,B,21.68,6840,-0.01
56,G,23.65,7516,0.7
56,D,25.4,7496,0.83
56,A,27.67,6700,0.02
56,B,30.81,6700,0.01
56,E,32.76,7836,0.77
56,G,34.27,7376,0.85
56,A,36.57,6740,0.01
56,B,39.75,6820,0.0
56,F,41.81,10038,0.72
56,B,42.86,6880,-0.01
56,C,44.84,6880,-0.01
56,D,46.22,7496,0.85
56,X,48.23,6875,0.94
57,C,9.97,6740,0.01
57,E,11.92,7616,0.71
57,C,13.29,6880,-0.01
57,F,15.08,10018,0.73
57,D,15.81,7476,0.74
57,G,17.86,7516,0.66
57,E,20.08,7616,0.71
57,F,21.61,10078,0.68
57,E,22.8,7556,0.6
57,G,24.13,7556,0.63
57,B,26.27,6800,0.0
57,A,28.33,6800,0.0
57,G,31.4,7396,0.84
57,E,33.62,7576,0.64
57,B,35.06,6820,-0.01
57,F,36.89,9818,0.91
57,E,37.97,7816,0.79
57,A,39.35,6760,0.01
57,D,42.2,7656,0.7
57,E,44.44,7656,0.77
57,B,45.88,6900,-0.01
57,C,47.9,6720,0.01
57,X,49.57,6875,0.94
58,B,9.96,6860,-0.01
58,A,11.81,6860,-0.04
58,C,14.92,6820,0.0
58,F,16.64,9838,0.8
58,B,17.89,6820,-0.01
58,E,19.86,7576,0.65
58,F,21.14,9958,0.82
58,D,21.82,7676,0.66
58,A,23.87,6840,-0.04
58,F,27.09,9918,0.84
58,C,28.34,6820,0.0
58,G,30.02,7456,0.75
58,X,32.14,6875,0.91
59,F,9.95,9858,0.79
59,C,11.19,6860,-0.01
59,B,12.95,6760,0.0
59,E,14.89,7776,0.87
59,F,16.24,9918,0.88
59,A,17.26,6760,0.01
59,C,20.45,6880,-0.01
59,B,22.21,6880,-0.02
59,G,24.04,7356,0.79
59,E,26.18,7516,0.56
59,D,27.14,7596,0.79
59,X,29.15,6875,0.88
60,G,9.97,7416,0.84
60,E,12.32,7596,0.68
60,D,13.28,7536,0.85
60,C,15.33,6780,0.0
60,D,16.69,7656,0.68
60,E,18.72,7636,0.76
60,G,20.08,7516,0.72
60,F,22.19,10078,0.66
60,E,23.35,7536,0.57
60,F,24.68,9958,0.77
60,E,25.84,7696,0.79
60,D,26.76,7656,0.71
60,E,28.98,7816,0.81
60,D,30.09,7636,0.69
60,B,32.33,6860,-0.01
60,G,34.37,7496,0.65
60,A,36.74,6760,0.0
60,X,39.77,6875,0.93
61,G,9.97,7436,0.78
61,A,12.2,6800,0.0
61,D,14.91,7496,0.84
61,E,17.16,7676,0.81
61,B,18.47,6720,0.01
61,C,20.4,6840,-0.01
61,A,22.24,6860,-0.04
61,C,25.51,6840,-0.01
61,D,26.87,7536,0.89
61,G,29.1,7376,0.79
61,E,31.47,7776,0.86
61,G,32.84,7496,0.76
61,A,35.11,6720,0.01
61,C,38.33,6840,-0.01
61,E,40.12,7616,0.71
61,D,41.04,7636,0.74
61,A,43.27,6760,0.01
61,D,46.18,7696,0.61
61,B,48.26,6720,0.02
61,A,50.19,6840,-0.03
61,E,53.33,7636,0.7
61,D,54.3,7616,0.71
61,G,56.52,7496,0.77
61,D,58.46,7536,0.84
61,F,60.56,9798,0.82
61,X,61.53,6875,0.86
62,C,9.96,6720,0.02
62,B,11.91,6900,-0.02
62,D,13.48,7596,0.83
62,C,15.67,6840,-0.01
62,B,17.54,6740,0.01
62,A,19.55,6880,-0.04
62,F,22.65,9938,0.86
62,C,23.81,6700,0.02
62,B,25.56,6760,0.0
62,G,27.5,7356,0.73
62,A,29.73,6880,-0.04
62,G,32.92,7416,0.88
62,D,34.72,7596,0.79
62,A,36.82,6880,-0.04
62,C,40.06,6840,-0.01
62,E,41.99,7616,0.7
62,X,43.28,6875,0.89
63,C,9.96,6840,0.0
63,D,11.29,7656,0.72
63,F,13.32,10018,0.78
63,D,13.96,7516,0.86
63,B,16.1,6860,-0.02
63,G,18.01,7336,0.72
63,C,20.34,6700,0.01
63,D,21.84,7656,0.69
63,E,24.11,7516,0.55
63,G,25.42,7596,0.54
63,C,27.77,6780,0.01
63,E,29.67,7616,0.68
63,C,31.08,6700,0.02
63,F,32.89,9878,0.87
63,C,33.88,6800,0.01
63,B,35.67,6820,-0.01
63,F,37.64,9918,0.88
63,D,38.35,7576,0.82
63,C,40.42,6740,0.01
63,F,42.16,9898,0.87
63,E,43.34,7516,0.56
63,D,44.51,7656,0.65
63,C,46.51,6880,-0.01
63,F,48.16,10018,0.76
63,A,49.21,6760,0.01
63,D,52.01,7516,0.86
63,G,54.28,7416,0.85
63,E,56.5,7696,0.84
63,F,57.85,9778,0.87
63,A,58.89,6780,0.01
63,E,61.98,7656,0.74
63,A,63.37,6780,0.01
63,D,66.1,7556,0.76
63,G,68.32,7456,0.79
63,A,70.57,6820,0.0
63,B,73.86,6760,0.0
63,C,75.8,6760,0.01
63,X,77.46,6875,0.93
64,G,9.97,7436,0.8
64,A,12.17,6800,0.0
64,C,15.34,6820,0.0
64,E,17.14,7656,0.77
64,B,18.66,6740,0.0
64,D,20.21,7516,0.81
64,E,22.28,7696,0.85
64,D,23.32,7696,0.62
64,E,25.31,7656,0.78
64,F,26.83,9998,0.8
64,B,27.84,6780,0.0
64,F,29.9,10038,0.73
64,G,30.96,7376,0.73
64,F,33.26,9918,0.9
64,E,34.47,7636,0.72
64,C,36.03,6700,0.02
64,G,37.83,7396,0.71
64,A,40.17,6740,0.01
64,B,43.5,6860,-0.01
64,G,45.31,7436,0.82
64,E,47.61,7596,0.64
64,G,49.04,7576,0.58
64,C,51.19,6880,-0.01
64,G,52.99,7336,0.76
64,A,55.26,6720,0.01
64,C,58.37,6820,0.0
64,B,60.23,6720,0.01
64,D,61.9,7596,0.78
64,X,63.91,6875,0.88
65,G,9.96,7396,0.85
65,C,12.15,6760,0.01
65,F,13.97,9798,0.88
65,B,15.04,6840,-0.01
65,C,16.96,6740,0.01
65,E,18.75,7656,0.8
65,A,20.05,6760,0.01
65,E,23.14,7776,0.8
65,C,24.68,6800,0.0
65,G,26.57,7356,0.83
65,F,28.76,9978,0.78
65,C,30.0,6700,0.02
65,G,31.7,7416,0.77
65,B,33.86,6720,0.01
65,C,35.95,6800,0.0
65,G,37.62,7416,0.73
65,D,39.48,7736,0.6
65,A,41.54,6780,0.0
65,F,44.8,9938,0.79
65,B,46.04,6800,-0.01
65,G,48.05,7456,0.83
65,E,50.21,7636,0.74
65,C,51.73,6780,0.0
65,D,53.05,7536,0.84
65,X,55.05,6875,0.89
66,A,9.98,6880,-0.04
66,B,13.01,6860,-0.01
66,D,14.69,7496,0.85
66,B,16.75,6800,0.0
66,A,18.62,6760,0.01
66,F,21.79,9878,0.89
66,D,22.66,7496,0.88
66,B,24.75,6720,0.01
66,D,26.44,7456,0.78
66,F,28.47,9818,0.85
66,C,29.72,6780,0.01
66,B,31.48,6720,0.01
66,C,33.35,6780,0.01
66,E,35.22,7696,0.81
66,D,36.16,7696,0.64
66,C,38.4,6820,0.0
66,A,40.34,6720,0.01
66,F,43.45,9858,0.86
66,C,44.49,6900,-0.01
66,A,46.19,6760,0.01
66,F,49.28,9938,0.78
66,E,50.3,7596,0.64
66,B,51.85,6800,-0.01
66,C,53.87,6760,0.01
66,G,55.75,7436,0.83
66,X,57.88,6875,0.87
67,B,9.97,6800,-0.01
67,G,11.86,7476,0.79
67,C,14.07,6840,-0.01
67,B,15.91,6780,0.0
67,A,17.95,6800,0.0
67,G,21.02,7416,0.9
67,C,23.17,6780,0.01
67,E,25.0,7736,0.9
67,F,26.39,10038,0.71
67,B,27.39,6740,0.01
67,F,29.41,9958,0.81
67,B,30.55,6780,-0.01
67,E,32.43,7776,0.87
67,D,33.38,7776,0.57
67,G,35.57,7536,0.69
67,D,37.38,7516,0.9
67,C,39.59,6860,-0.01
67,F,41.37,9998,0.8
67,E,42.55,7516,0.56
67,C,44.11,6700,0.01
67,F,45.95,10078,0.67
67,B,46.97,6840,-0.01
67,G,48.9,7376,0.78
67,B,51.25,6760,0.01
67,E,53.26,7756,0.82
67,F,54.68,9878,0.87
67,A,55.8,6800,0.0
67,X,58.83,6875,0.92
68,C,9.99,6780,0.01
68,G,11.66,7416,0.87
68,B,13.84,6860,-0.01
68,D,15.27,7676,0.7
68,A,17.3,6720,0.01
68,E,20.51,7596,0.67
68,A,21.85,6860,-0.04
68,D,24.69,7676,0.67
68,G,26.71,7416,0.77
68,C,28.99,6760,0.01
68,E,30.77,7696,0.87
68,F,32.21,9858,0.79
68,X,33.19,6875,0.94
69,C,9.99,6880,-0.01
69,A,11.74,6860,-0.03
69,B,14.84,6840,-0.01
69,G,16.66,7536,0.67
69,F,18.97,9918,0.82
69,C,19.96,6820,-0.01
69,E,21.84,7716,0.83
69,D,22.78,7496,0.84
69,E,24.99,7716,0.88
69,D,25.91,7696,0.63
69,G,27.91,7536,0.64
69,A,30.28,6860,-0.03
69,F,33.56,9918,0.89
69,C,34.8,6720,0.01
69,A,36.69,6760,0.0
69,C,39.94,6740,0.01
69,E,41.67,7536,0.6
69,D,42.59,7716,0.62
69,B,44.71,6760,0.01
69,X,46.52,6875,0.95
70,B,9.98,6740,0.01
70,D,11.61,7756,0.56
70,F,13.76,9758,0.85
70,G,14.79,7596,0.5
70,E,17.12,7616,0.65
70,F,18.69,9898,0.89
70,B,19.81,6720,0.01
70,C,21.69,6840,0.0
70,B,23.55,6820,-0.01
70,D,25.07,7536,0.88
70,G,27.06,7556,0.61
70,B,29.41,6880,-0.01
70,F,31.29,9838,0.77
70,A,32.3,6780,0.0
70,X,35.34,6875,0.87
71,F,9.94,10058,0.7
71,G,11.09,7516,0.66
71,C,13.34,6740,0.01
71,A,15.04,6760,0.01
71,G,18.35,7496,0.77
71,F,20.51,9758,0.85
71,B,21.78,6820,-0.01
71,C,23.67,6860,-0.01
71,B,25.55,6840,-0.01
71,G,27.58,7416,0.87
71,E,29.97,7656,0.76
71,D,30.9,7716,0.63
71,X,32.89,6875,0.91
72,G,9.93,7556,0.61
72,F,12.3,10078,0.68
72,B,13.51,6760,0.01
72,C,15.42,6740,0.01
72,E,17.37,7676,0.79
72,D,18.37,7476,0.76
72,B,20.39,6740,0.01
72,E,22.43,7736,0.78
72,G,23.79,7376,0.78
72,B,26.03,6860,-0.02
72,D,27.69,7736,0.6
72,C,29.76,6760,0.01
72,G,31.54,7436,0.78
72,F,33.8,10038,0.76
72,C,34.83,6800,0.01
72,G,36.47,7556,0.64
72,E,38.69,7556,0.59
72,F,40.11,9858,0.88
72,G,41.14,7436,0.85
72,B,43.38,6760,0.0
72,E,45.35,7556,0.58
72,G,46.86,7476,0.75
72,D,48.86,7536,0.85
72,G,50.98,7336,0.75
72,D,52.83,7636,0.73
72,G,54.86,7556,0.64
72,E,57.19,7676,0.77
72,G,58.71,7536,0.6
72,F,61.01,9778,0.76
72,D,61.65,7636,0.72
72,A,63.72,6740,0.01
72,X,66.79,6875,0.87
73,D,9.57,7716,0.59
73,E,11.62,7556,0.6
73,D,12.57,7476,0.82
73,G,14.78,7596,0.53
73,D,16.59,7516,0.8
73,B,18.79,6800,0.0
73,A,20.89,6860,-0.04
73,C,23.95,6780,0.01
73,B,25.81,6840,-0.01
73,D,27.37,7476,0.82
73,E,29.56,7816,0.84
73,D,30.57,7576,0.83
73,E,32.61,7576,0.64
73,D,33.52,7676,0.69
73,E,35.56,7756,0.9
73,A,37.14,6780,0.0
73,D,40.04,7496,0.77
73,E,42.24,7676,0.84
73,D,43.15,7496,0.82
73,G,45.2,7396,0.81
73,D,47.0,7676,0.64
73,G,49.14,7496,0.74
73,A,51.33,6720,0.01
73,F,54.56,9818,0.87
73,D,55.39,7516,0.82
73,A,57.5,6740,0.01
73,B,60.84,6780,0.0
73,G,62.83,7416,0.87
73,D,64.77,7756,0.61
73,G,66.89,7356,0.79
73,F,69.23,9958,0.87
73,B,70.3,6780,0.0
