Sequence,Signal Type,Time (s),Frequency (Hz),Correlation Value
228,G,23.82,7496,0.75
228,A,26.08,6740,0.01
228,D,28.81,7636,0.71
228,X,30.8,6875,0.88
229,E,9.55,7836,0.76
229,F,10.91,9978,0.82
229,B,12.16,6840,-0.01
229,E,14.07,7756,0.89
229,A,15.63,6860,-0.04
229,B,18.78,6840,-0.01
229,D,20.35,7596,0.81
229,G,22.38,7596,0.53
229,D,24.18,7576,0.84
229,F,26.21,9958,0.85
229,E,27.35,7696,0.87
229,G,28.68,7416,0.88
229,D,30.55,7516,0.89
229,G,32.56,7556,0.62
229,A,34.71,6840,-0.03
229,D,37.51,7756,0.55
229,B,39.6,6800,0.0
229,G,41.57,7536,0.66
229,C,43.78,6720,0.02
229,X,45.45,6875,0.9
230,D,9.59,7636,0.74
230,B,11.68,6800,-0.01
230,C,13.56,6880,-0.01
230,A,15.41,6800,0.0
230,C,18.46,6780,0.01
230,F,20.4,9838,0.85
230,G,21.41,7456,0.71
230,E,23.8,7696,0.83
230,C,25.17,6880,-0.01
230,D,26.44,7736,0.59
230,C,28.53,6700,0.02
230,F,30.39,10058,0.7
230,G,31.56,7436,0.8
230,E,33.87,7796,0.78
230,G,35.24,7476,0.74
230,B,37.42,6880,-0.02
230,D,38.85,7616,0.77
230,F,41.06,9918,0.85
230,B,42.11,6860,-0.01
230,E,44.02,7816,0.82
230,B,45.54,6740,0.01
230,C,47.6,6700,0.01
230,G,49.48,7596,0.55
230,F,51.64,9998,0.77
230,G,52.83,7416,0.86
230,A,55.06,6800,-0.0
230,X,58.09,6875,0.91
231,C,9.97,6800,0.0
231,D,11.5,7576,0.8
231,G,13.58,7576,0.59
231,A,15.89,6820,0.0
231,G,19.03,7536,0.66
231,F,21.38,9798,0.86
231,E,22.38,7796,0.85
231,C,23.84,6860,-0.01
231,B,25.55,6860,-0.01
231,D,27.24,7476,0.79
231,F,29.45,10038,0.69
231,D,30.08,7616,0.77
231,G,32.35,7436,0.75
231,A,34.52,6800,0.0
231,F,37.58,9938,0.86
231,E,38.76,7776,0.87
231,F,40.24,10038,0.75
231,G,41.34,7476,0.78
231,F,43.68,9838,0.82
231,E,44.79,7776,0.85
231,A,46.36,6760,0.01
231,B,49.63,6740,0.01
231,C,51.68,6700,0.01
231,X,53.37,6875,0.89
232,C,9.99,6840,-0.01
232,E,11.67,7696,0.87
232,G,13.05,7436,0.77
232,A,15.41,6780,0.01
232,F,18.57,9858,0.9
232,E,19.64,7556,0.58
232,B,21.2,6880,-0.02
232,G,23.01,7496,0.7
232,A,25.17,6880,-0.04
232,B,28.33,6820,-0.01
232,F,30.18,9818,0.82
232,B,31.44,6860,-0.02
232,A,33.37,6820,-0.03
232,B,36.47,6720,0.01
232,F,38.37,10078,0.65
232,E,39.51,7756,0.84
232,F,40.79,10038,0.73
232,G,41.93,7576,0.56
232,B,44.05,6880,-0.02
232,F,45.81,10038,0.71
232,A,47.06,6740,0.01
232,C,50.27,6840,-0.01
232,B,52.04,6780,0.0
232,D,53.5,7556,0.78
232,X,55.5,6875,0.94
233,G,9.96,7556,0.62
233,F,12.28,10038,0.69
233,G,13.29,7496,0.78
233,C,15.44,6860,-0.01
233,D,16.88,7556,0.79
233,C,19.04,6860,-0.01
233,B,20.88,6860,-0.01
233,F,22.9,9998,0.78
233,B,24.11,6740,0.01
233,C,26.06,6840,-0.01
233,D,27.35,7596,0.74
233,A,29.38,6800,0.0
233,C,32.56,6800,0.0
233,G,34.28,7596,0.53
233,D,36.26,7476,0.81
233,B,38.43,6840,-0.01
233,A,40.39,6820,-0.0
233,F,43.69,10018,0.74
233,B,44.7,6740,0.01
233,D,46.41,7616,0.74
233,G,48.66,7376,0.75
233,F,50.82,9838,0.93
233,D,51.67,7696,0.68
233,A,53.77,6700,0.02
233,G,57.06,7536,0.67
233,D,59.01,7696,0.6
233,F,61.02,9778,0.75
233,G,62.27,7356,0.76
233,B,64.52,6860,-0.02
233,E,66.39,7796,0.78
233,C,67.91,6760,0.01
233,G,69.82,7556,0.6
233,C,72.09,6820,-0.01
233,D,73.57,7516,0.82
233,E,75.78,7776,0.8
233,D,76.69,7476,0.81
233,F,78.98,9878,0.81
233,A,80.15,6740,0.01
233,F,83.32,9998,0.76
233,G,84.57,7416,0.89
233,B,86.76,6860,-0.02
233,X,88.55,6875,0.88
234,E,9.56,7696,0.86
234,B,10.89,6720,0.01
234,F,12.73,9938,0.86
234,A,13.88,6800,0.0
234,E,16.96,7596,0.65
234,A,18.33,6860,-0.04
234,F,21.37,9958,0.82
234,G,22.53,7536,0.67
234,E,24.69,7796,0.8
234,D,25.76,7756,0.62
234,A,27.96,6800,0.0
234,G,31.0,7456,0.74
234,F,33.38,9818,0.86
234,G,34.38,7536,0.64
234,E,36.53,7556,0.6
234,B,37.97,6760,0.01
234,G,39.94,7556,0.62
234,E,42.27,7556,0.61
234,C,43.71,6800,-0.01
234,X,45.35,6875,0.89
235,B,9.96,6840,-0.01
235,E,11.84,7656,0.75
235,D,13.02,7496,0.8
235,B,15.08,6760,0.01
235,G,17.06,7496,0.7
235,F,19.21,10058,0.71
235,C,20.43,6860,-0.01
235,E,22.27,7636,0.76
235,A,23.85,6740,0.01
235,D,26.63,7716,0.62
235,E,28.64,7716,0.85
235,F,29.95,9778,0.82
235,E,30.95,7736,0.9
235,D,32.03,7756,0.57
235,A,34.29,6840,-0.04
235,F,37.42,9778,0.89
235,C,38.56,6820,-0.01
235,B,40.42,6740,0.01
235,E,42.29,7816,0.8
235,G,43.78,7436,0.82
235,X,45.9,6875,0.92
236,E,9.57,7556,0.62
236,F,11.01,10058,0.72
236,G,12.15,7596,0.55
236,B,14.3,6840,-0.01
236,F,16.25,10078,0.7
236,C,17.27,6780,0.01
236,A,19.2,6860,-0.03
236,E,22.43,7696,0.83
236,C,23.85,6740,0.01
236,A,25.63,6840,-0.03
236,C,28.7,6740,0.01
236,D,30.08,7656,0.65
236,X,32.06,6875,0.93
237,D,9.57,7696,0.65
237,E,11.59,7536,0.57
237,B,13.16,6820,-0.01
237,E,15.09,7536,0.59
237,G,16.46,7436,0.89
237,B,18.84,6760,0.01
237,G,20.85,7556,0.63
237,C,23.22,6720,0.01
237,G,25.06,7436,0.77
237,D,27.01,7596,0.82
237,F,29.25,9978,0.83
237,B,30.47,6740,0.01
237,G,32.48,7396,0.86
237,A,34.8,6840,-0.03
237,E,37.85,7736,0.82
237,B,39.34,6800,0.0
237,C,41.22,6720,0.02
237,A,43.03,6820,0.0
237,F,46.28,9858,0.9
237,D,47.02,7596,0.71
237,B,49.21,6860,-0.01
237,F,51.11,9978,0.84
237,A,52.32,6740,0.01
237,G,55.39,7556,0.62
237,X,57.49,6875,0.94
238,B,9.99,6720,0.01
238,D,11.55,7656,0.71
238,B,13.68,6760,0.0
238,D,15.33,7636,0.74
238,B,17.37,6820,0.0
238,A,19.27,6720,0.01
238,G,22.54,7416,0.9
238,F,24.77,9998,0.78
238,B,25.91,6700,0.01
238,E,28.02,7776,0.88
238,G,29.52,7356,0.75
238,A,31.87,6780,0.0
238,C,35.05,6720,0.01
238,E,36.76,7696,0.85
238,D,37.94,7716,0.64
238,F,40.03,9898,0.87
238,E,41.09,7756,0.87
238,C,42.47,6760,0.01
238,A,44.18,6880,-0.04
238,B,47.23,6900,-0.02
238,F,49.24,9958,0.82
238,E,50.36,7776,0.83
238,B,51.85,6840,-0.01
238,C,53.9,6800,0.0
238,B,55.63,6900,-0.01
238,C,57.52,6860,-0.01
238,D,58.99,7556,0.84
238,A,61.0,6840,-0.03
238,F,64.2,9818,0.89
238,E,65.26,7616,0.72
238,B,66.82,6860,-0.01
238,E,68.81,7796,0.76
238,G,70.18,7576,0.56
238,X,72.3,6875,0.87
239,B,9.97,6840,-0.01
239,C,12.05,6760,0.01
239,F,13.92,10018,0.73
239,D,14.75,7516,0.81
239,G,16.76,7476,0.79
239,F,19.03,9998,0.77
239,G,20.2,7396,0.75
239,F,22.35,9838,0.87
239,G,23.47,7336,0.75
239,F,25.67,9858,0.85
239,A,26.87,6800,0.0
239,C,29.95,6880,-0.01
239,F,31.81,9758,0.84
239,A,33.07,6900,-0.04
239,C,36.24,6780,0.01
239,A,38.17,6780,0.0
239,E,41.29,7536,0.55
239,X,42.6,6875,0.91
240,B,9.97,6820,-0.01
240,G,11.82,7456,0.83
240,D,13.58,7616,0.77
240,E,15.59,7676,0.84
240,F,16.92,9798,0.91
240,E,17.96,7536,0.59
240,F,19.29,9958,0.83
240,D,19.98,7516,0.84
240,B,22.1,6800,-0.01
240,G,23.99,7556,0.63
240,B,26.32,6780,0.0
240,G,28.17,7396,0.85
240,F,30.29,9898,0.83
240,B,31.44,6860,-0.01
240,E,33.38,7536,0.57
240,B,34.83,6720,0.01
240,D,36.38,7476,0.77
240,G,38.4,7396,0.84
240,F,40.54,9978,0.8
240,E,41.7,7716,0.87
240,D,42.67,7776,0.57
240,A,44.73,6820,-0.03
240,D,47.41,7516,0.76
240,F,49.69,10058,0.66
240,C,50.83,6780,0.01
240,X,52.5,6875,0.93
241,E,9.49,7756,0.87
241,D,10.41,7596,0.77
241,B,12.44,6800,-0.01
241,E,14.27,7776,0.87
241,G,15.68,7596,0.56
241,E,17.86,7756,0.87
241,A,19.26,6860,-0.04
241,E,22.32,7756,0.85
241,D,23.48,7536,0.82
241,E,25.5,7596,0.65
241,C,26.83,6740,0.01
241,F,28.55,9978,0.84
241,E,29.65,7576,0.62
241,B,30.97,6800,-0.01
241,C,33.02,6820,0.0
241,F,34.8,9798,0.88
241,D,35.55,7556,0.85
241,G,37.75,7516,0.69
241,A,40.06,6800,0.0
241,X,43.09,6875,0.94
242,D,9.6,7516,0.81
242,E,11.65,7556,0.61
242,F,13.08,9838,0.89
242,C,14.1,6860,-0.01
242,B,15.78,6880,-0.02
242,G,17.75,7436,0.77
242,E,20.14,7716,0.88
242,B,21.47,6860,-0.01
242,E,23.49,7796,0.81
242,C,25.06,6820,-0.01
242,B,26.74,6760,0.0
242,D,28.2,7616,0.76
242,G,30.25,7436,0.74
242,E,32.52,7676,0.79
242,A,33.97,6720,0.02
242,X,37.05,6875,0.92
243,G,9.98,7336,0.73
243,A,12.21,6840,-0.03
243,D,15.12,7556,0.88
243,C,17.22,6820,-0.01
243,D,18.61,7736,0.63
243,A,20.67,6700,0.01
243,F,23.85,9818,0.88
243,E,24.95,7676,0.8
243,B,26.47,6760,-0.01
243,X,28.28,6875,0.88
244,C,9.99,6700,0.01
244,B,11.73,6720,0.01
244,D,13.29,7596,0.8
244,F,15.54,9858,0.84
244,G,16.72,7376,0.74
244,B,19.04,6860,-0.01
244,F,20.97,10058,0.7
244,C,22.01,6720,0.01
244,A,23.74,6780,0.0
244,G,27.03,7576,0.6
244,D,28.88,7636,0.77
244,C,30.91,6780,0.01
244,B,32.77,6780,0.0
244,C,34.61,6760,0.01
244,B,36.49,6800,-0.01
244,C,38.35,6840,-0.01
244,G,40.27,7336,0.75
244,F,42.55,9798,0.91
244,E,43.56,7816,0.83
244,A,45.03,6820,-0.0
244,E,48.1,7696,0.79
244,F,49.46,9998,0.81
244,D,50.11,7596,0.8
244,F,52.13,9998,0.77
244,C,53.18,6880,-0.01
244,F,54.9,9918,0.87
244,C,55.97,6760,0.01
244,F,57.66,9938,0.8
244,G,58.75,7476,0.82
244,D,60.49,7616,0.71
244,B,62.69,6800,-0.01
244,X,64.5,6875,0.91
245,A,10.0,6880,-0.04
245,F,13.18,9978,0.84
245,D,14.0,7696,0.66
245,G,16.01,7376,0.8
245,A,18.22,6860,-0.04
245,F,21.37,9838,0.93
245,D,22.04,7596,0.8
245,E,24.29,7556,0.61
245,A,25.62,6760,0.0
245,C,28.93,6720,0.01
245,G,30.76,7356,0.83
245,A,32.95,6800,0.0
245,D,35.87,7636,0.73
245,E,38.11,7756,0.82
245,C,39.47,6840,-0.01
245,F,41.16,9938,0.83
245,E,42.37,7576,0.63
245,A,43.96,6880,-0.04
245,F,47.11,9798,0.82
245,A,48.29,6820,0.0
245,D,51.08,7516,0.86
245,B,53.17,6860,-0.01
245,A,55.22,6760,0.01
245,D,57.93,7636,0.71
245,A,60.18,6720,0.01
245,F,63.51,9798,0.84
245,C,64.59,6700,0.02
245,D,65.92,7736,0.58
245,A,68.06,6800,0.0
245,E,71.17,7576,0.65
245,G,72.48,7456,0.82
245,E,74.8,7776,0.81
245,D,75.72,7716,0.58
245,B,77.8,6840,-0.01
245,X,79.59,6875,0.91
246,G,9.97,7396,0.78
246,C,12.13,6820,0.0
246,F,13.93,10078,0.65
246,D,14.6,7456,0.72
246,C,16.84,6780,0.01
246,B,18.54,6820,-0.01
246,D,20.2,7736,0.6
246,E,22.43,7576,0.64
246,A,23.9,6820,0.0
246,E,27.14,7756,0.84
246,F,28.49,9958,0.8
246,D,29.2,7456,0.72
246,C,31.23,6880,-0.01
246,A,33.16,6880,-0.04
246,C,36.25,6820,-0.01
246,F,38.14,10058,0.73
246,G,39.3,7396,0.75
246,D,41.19,7636,0.74
246,A,43.4,6780,0.01
246,G,46.46,7596,0.54
246,B,48.64,6720,0.01
246,X,50.47,6875,0.88
247,F,9.95,9798,0.87
247,C,10.98,6880,-0.01
247,B,12.77,6740,0.01
247,E,14.72,7536,0.59
247,F,16.24,10058,0.7
247,E,17.46,7636,0.77
247,F,18.77,10058,0.71
247,E,19.81,7676,0.83
247,F,21.18,9798,0.86
247,C,22.29,6720,0.01
247,G,24.16,7476,0.73
247,B,26.54,6860,-0.01
247,C,28.54,6840,-0.01
247,B,30.34,6840,-0.01
247,C,32.25,6800,0.0
247,A,33.98,6840,-0.04
247,F,37.04,9878,0.82
247,G,38.12,7416,0.81
247,A,40.29,6800,0.0
247,C,43.37,6900,-0.01
247,B,45.22,6820,-0.01
247,D,46.76,7576,0.85
247,C,48.81,6800,-0.01
247,B,50.52,6780,0.0
247,F,52.55,9758,0.87
247,E,53.57,7696,0.8
247,A,55.0,6820,-0.01
247,E,58.12,7756,0.86
247,C,59.49,6760,0.01
247,G,61.25,7356,0.7
247,E,63.42,7756,0.88
247,F,64.76,9858,0.87
247,E,65.85,7596,0.66
247,A,67.38,6720,0.01
247,C,70.59,6720,0.02
247,E,72.42,7736,0.87
247,C,73.72,6840,-0.01
247,A,75.46,6780,0.0
247,F,78.64,9978,0.85
247,D,79.46,7676,0.69
247,X,81.45,6875,0.92
248,A,9.97,6760,0.01
248,E,13.24,7736,0.89
248,A,14.56,6800,0.0
248,F,17.83,10038,0.69
248,C,18.89,6740,0.01
248,F,20.8,9758,0.86
248,A,21.99,6760,0.01
248,G,25.18,7476,0.75
248,E,27.55,7776,0.77
248,B,29.02,6840,-0.01
248,A,31.03,6820,-0.03
248,B,34.11,6800,0.0
248,E,36.04,7776,0.86
248,F,37.47,9918,0.81
248,E,38.64,7736,0.87
248,B,40.05,6820,-0.01
248,E,41.89,7756,0.87
248,B,43.33,6800,-0.01
248,G,45.33,7516,0.67
248,A,47.57,6740,0.01
248,D,50.45,7616,0.73
248,C,52.55,6780,0.01
248,E,54.32,7576,0.63
248,F,55.64,9898,0.77
248,C,56.66,6720,0.01
248,G,58.58,7376,0.85
248,C,60.83,6720,0.01
248,E,62.7,7756,0.85
248,F,64.16,9838,0.9
248,E,65.39,7636,0.69
248,B,66.8,6820,-0.01
248,F,68.7,9898,0.88
248,D,69.44,7536,0.79
248,A,71.71,6840,-0.03
248,X,74.72,6875,0.91
249,D,9.6,7516,0.83
249,F,11.77,9858,0.91
249,D,12.58,7636,0.71
249,F,14.69,9998,0.82
249,A,15.77,6880,-0.03
249,F,18.94,10078,0.68
249,E,20.1,7676,0.85
249,C,21.49,6880,-0.01
249,E,23.42,7656,0.78
249,F,24.92,9958,0.79
249,D,25.52,7676,0.69
249,B,27.54,6780,-0.01
249,E,29.4,7636,0.71
249,C,30.96,6880,-0.01
249,F,32.75,9878,0.91
249,B,33.85,6740,0.01
249,G,35.89,7496,0.76
249,X,38.01,6875,0.93
250,C,9.97,6800,0.0
250,A,11.86,6860,-0.04
250,D,14.68,7576,0.74
250,B,16.94,6740,0.0
250,E,18.82,7556,0.62
250,B,20.37,6780,0.0
250,C,22.32,6840,-0.01
250,B,24.0,6720,0.02
250,G,25.98,7396,0.86
250,A,28.23,6860,-0.04
250,D,31.06,7696,0.61
250,E,33.1,7796,0.79
250,F,34.42,9878,0.85
250,X,35.4,6875,0.88
251,A,10.0,6800,-0.0
251,E,13.27,7796,0.83
251,G,14.75,7376,0.84
251,E,17.15,7536,0.57
251,A,18.64,6740,0.01
251,B,21.91,6880,-0.02
251,F,23.94,10058,0.69
251,E,24.98,7596,0.66
251,B,26.44,6840,-0.01
251,D,28.07,7476,0.82
251,E,30.31,7616,0.68
251,C,31.63,6820,-0.01
251,F,33.39,9838,0.88
251,D,34.06,7596,0.81
251,G,36.1,7336,0.77
251,D,38.06,7756,0.58
251,C,40.31,6740,0.01
251,E,42.16,7636,0.74
251,D,43.12,7736,0.59
251,A,45.32,6820,0.0
251,F,48.59,9878,0.87
251,B,49.63,6880,-0.02
251,X,51.41,6875,0.91
252,E,9.53,7696,0.81
252,F,10.83,9978,0.79
252,C,12.0,6840,-0.01
252,A,13.7,6780,0.0
252,E,16.87,7816,0.75
252,C,18.18,6760,0.01
252,F,19.95,9798,0.88
252,E,21.04,7716,0.88
252,A,22.57,6880,-0.04
252,B,25.72,6780,0.0
252,C,27.7,6820,-0.01
252,D,29.1,7776,0.55
252,B,31.12,6860,-0.01
252,A,32.95,6720,0.01
252,C,36.23,6860,-0.01
252,B,37.92,6720,0.01
252,D,39.61,7536,0.82
252,E,41.67,7556,0.62
252,B,43.16,6840,-0.01
252,E,45.13,7656,0.78
252,B,46.59,6740,0.01
252,G,48.68,7336,0.76
252,E,50.85,7676,0.82
252,A,52.37,6820,-0.01
252,E,55.63,7536,0.6
252,A,56.97,6720,0.02
252,B,60.19,6740,0.01
252,G,62.06,7376,0.76
252,D,63.92,7716,0.6
252,C,65.96,6800,0.01
252,B,67.83,6800,-0.01
252,F,69.8,9818,0.81
252,X,70.78,6875,0.93
253,B,9.97,6860,-0.02
253,D,11.49,7716,0.64
253,G,13.48,7596,0.56
253,A,15.76,6700,0.01
253,D,18.68,7696,0.62
253,F,20.76,9958,0.78
253,B,21.79,6720,0.01
253,E,23.75,7516,0.55
253,C,25.25,6780,0.0
253,D,26.77,7676,0.66
253,F,28.77,9918,0.86
253,A,30.01,6900,-0.04
253,D,32.76,7616,0.79
253,E,34.79,7796,0.8
253,A,36.26,6900,-0.04
253,D,39.06,7496,0.76
253,E,41.11,7636,0.72
253,B,42.55,6740,0.01
253,C,44.47,6740,0.01
253,G,46.2,7476,0.76
253,X,48.32,6875,0.9
254,G,9.97,7416,0.77
254,C,12.28,6900,-0.01
254,G,13.95,7396,0.79
254,B,16.28,6820,-0.01
254,D,17.8,7736,0.6
254,A,19.87,6740,0.01
254,E,22.99,7716,0.85
254,G,24.53,7416,0.82
254,D,26.35,7476,0.79
254,A,28.41,6860,-0.04
254,B,31.45,6880,-0.02
254,E,33.32,7616,0.68
254,C,34.75,6880,-0.02
254,B,36.47,6800,-0.01
254,G,38.53,7416,0.82
254,C,40.7,6820,0.0
254,F,42.52,9858,0.82
254,X,43.5,6875,0.86
255,C,9.99,6860,-0.01
255,A,11.77,6780,0.0
255,F,15.06,9878,0.85
255,G,16.19,7376,0.87
255,D,18.18,7596,0.78
255,A,20.22,6860,-0.04
255,B,23.35,6820,-0.01
255,F,25.2,9838,0.9
255,G,26.44,7536,0.67
255,D,28.29,7596,0.78
255,C,30.45,6900,-0.01
255,G,32.32,7596,0.55
255,B,34.63,6880,-0.01
255,F,36.58,9998,0.8
255,E,37.79,7636,0.74
255,A,39.12,6860,-0.03
255,F,42.19,10038,0.74
255,D,43.02,7516,0.77
255,B,45.09,6840,-0.01
255,E,47.11,7696,0.83
255,F,48.46,9798,0.88
255,A,49.58,6860,-0.04
255,C,52.66,6820,0.0
255,G,54.32,7516,0.75
255,X,56.42,6875,0.93
256,C,9.99,6760,0.01
256,G,11.75,7496,0.73
256,E,13.89,7776,0.85
256,C,15.23,6720,0.01
256,A,16.97,6860,-0.04
256,D,19.81,7576,0.82
256,E,21.87,7616,0.7
256,C,23.35,6900,-0.01
256,G,25.15,7556,0.64
256,A,27.48,6700,0.02
256,B,30.79,6820,-0.01
256,E,32.7,7736,0.89
256,A,34.16,6700,0.01
256,B,37.33,6780,-0.01
256,G,39.25,7516,0.71
256,B,41.37,6900,-0.02
256,G,43.24,7416,0.82
256,B,45.43,6900,-0.02
256,A,47.52,6860,-0.04
256,G,50.64,7416,0.84
256,D,52.45,7616,0.76
256,B,54.6,6780,0.0
256,A,56.46,6900,-0.04
256,E,59.56,7596,0.67
256,B,61.09,6780,0.0
256,A,62.96,6740,0.01
256,C,66.05,6840,-0.01
256,A,67.91,6800,0.0
256,G,71.18,7416,0.73
256,C,73.58,6880,-0.02
256,F,75.39,9778,0.83
256,X,76.37,6875,0.94
257,G,9.96,7356,0.77
257,E,12.12,7676,0.76
257,B,13.62,6820,-0.01
257,E,15.58,7816,0.75
257,G,16.87,7456,0.81
257,C,19.27,6820,-0.01
257,E,21.06,7616,0.67
257,F,22.61,9778,0.88
257,A,23.86,6860,-0.04
257,G,26.94,7396,0.88
257,B,29.3,6700,0.01
257,G,31.3,7556,0.64
257,E,33.49,7556,0.61
257,F,34.96,10038,0.73
257,C,36.14,6720,0.01
257,G,38.04,7436,0.86
257,A,40.21,6840,-0.03
257,D,42.92,7576,0.8
257,X,44.92,6875,0.94
258,E,9.55,7776,0.88
258,C,11.1,6740,0.01
258,B,12.83,6820,-0.01
258,A,14.72,6840,-0.03
258,G,17.77,7416,0.72
258,A,20.11,6800,0.0
258,E,23.16,7616,0.69
258,A,24.67,6780,0.01
258,C,27.95,6800,-0.01
258,B,29.73,6760,0.0
258,C,31.71,6760,0.01
258,G,33.5,7476,0.83
258,E,35.85,7756,0.86
258,A,37.3,6720,0.01
258,B,40.57,6820,-0.01
258,E,42.48,7736,0.91
258,B,43.97,6800,0.0
258,A,45.81,6860,-0.04
258,F,49.09,9958,0.86
258,A,50.33,6860,-0.04
258,C,53.54,6740,0.01
258,D,55.0,7496,0.78
258,X,57.0,6875,0.93
259,B,9.99,6720,0.01
259,E,11.91,7556,0.6
259,A,13.46,6840,-0.04
259,C,16.49,6840,0.0
259,D,18.0,7496,0.75
259,B,20.06,6840,0.0
259,A,22.02,6820,-0.0
259,D,24.66,7596,0.77
259,F,26.9,9918,0.91
259,B,27.91,6800,-0.01
259,E,29.96,7656,0.77
259,G,31.41,7476,0.77
259,X,33.53,6875,0.91
260,F,9.95,9838,0.86
260,D,10.6,7636,0.69
260,C,12.81,6800,0.0
260,G,14.69,7536,0.68
260,D,16.58,7496,0.83
260,A,18.89,6880,-0.04
260,E,22.02,7756,0.83
260,G,23.54,7416,0.9
260,D,25.3,7576,0.81
260,C,27.58,6780,0.0
260,D,28.97,7616,0.74
260,G,31.05,7596,0.56
260,F,33.29,9838,0.84
260,D,34.07,7516,0.88
260,B,36.21,6800,-0.01
260,D,37.79,7616,0.79
260,G,39.85,7496,0.76
260,C,42.21,6740,0.01
260,E,43.91,7736,0.87
260,G,45.4,7376,0.78
260,C,47.71,6780,0.01
260,F,49.51,9778,0.87
260,B,50.56,6880,-0.02
260,F,52.44,9878,0.92
260,D,53.31,7696,0.63
260,B,55.56,6780,0.0
260,G,57.37,7516,0.74
260,E,59.56,7716,0.87
260,A,60.91,6740,0.01
260,X,63.97,6875,0.92
261,F,9.94,10038,0.68
261,E,11.13,7776,0.89
261,D,12.23,7656,0.69
261,G,14.24,7516,0.72
261,B,16.46,6860,-0.01
261,C,18.36,6780,0.0
261,D,19.71,7596,0.83
261,G,21.97,7496,0.77
261,C,24.32,6760,0.01
261,A,26.05,6740,0.01
261,F,29.16,9778,0.81
261,C,30.35,6800,0.0
261,E,32.26,7736,0.89
261,B,33.79,6760,0.0
261,C,35.63,6760,0.01
261,B,37.34,6880,-0.02
261,F,39.29,9838,0.91
261,B,40.53,6740,0.01
261,C,42.47,6800,0.01
261,G,44.38,7516,0.69
261,F,46.59,9818,0.78
261,E,47.72,7796,0.8
261,C,49.27,6860,-0.01
261,F,50.92,9778,0.79
261,D,51.64,7616,0.77
261,B,53.71,6720,0.01
261,F,55.59,10038,0.71
261,G,56.68,7356,0.82
261,C,58.92,6760,0.01
261,F,60.73,9998,0.78
261,E,61.89,7836,0.75
261,F,63.18,10058,0.7
261,C,64.38,6900,-0.01
261,A,66.13,6860,-0.03
261,X,69.15,6875,0.88
262,F,9.8,9998,0.79
262,G,10.93,7436,0.77
262,D,12.82,7536,0.85
262,F,14.91,10038,0.73
262,E,15.98,7696,0.83
262,G,17.32,7496,0.68
262,E,19.56,7596,0.68
262,D,20.59,7516,0.86
262,A,22.72,6700,0.02
262,D,25.48,7476,0.76
262,E,27.77,7696,0.79
262,C,29.2,6880,-0.01
262,B,31.04,6900,-0.02
262,X,32.83,6875,0.88
263,C,9.94,6860,-0.01
263,E,11.78,7616,0.72
263,C,13.33,6780,0.01
263,E,15.05,7576,0.66
263,D,15.97,7636,0.76
263,B,18.21,6780,-0.01
263,G,20.12,7596,0.56
263,D,21.88,7656,0.7
263,F,24.0,9858,0.92
263,D,24.79,7516,0.89
263,F,26.82,9878,0.86
263,B,27.89,6740,0.01
263,A,29.93,6880,-0.04
263,F,33.19,9918,0.88
263,E,34.27,7596,0.65
263,D,35.21,7636,0.73
263,G,37.3,7456,0.86
263,C,39.56,6760,0.01
263,A,41.49,6880,-0.04
263,G,44.73,7436,0.84
263,C,46.89,6820,0.0
263,B,48.81,6840,-0.01
263,X,50.59,6875,0.88
