Sequence,Signal Type,Time (s),Frequency (Hz),Correlation Value
32,A,46.14,6860,-0.04
32,G,49.36,7336,0.72
32,E,51.53,7576,0.66
32,C,53.04,6860,-0.01
32,A,54.99,6820,-0.0
32,D,57.76,7736,0.6
32,A,59.79,6820,-0.0
32,F,62.97,9838,0.89
32,X,63.94,6875,0.95
33,E,9.56,7816,0.83
33,C,11.01,6760,0.01
33,E,12.82,7576,0.63
33,C,14.36,6780,0.01
33,B,16.26,6720,0.01
33,C,18.36,6860,-0.01
33,D,19.7,7536,0.85
33,B,21.87,6840,-0.01
33,A,23.96,6740,0.01
33,D,26.69,7756,0.59
33,B,28.86,6820,-0.01
33,E,30.78,7596,0.63
33,G,32.19,7436,0.82
33,F,34.33,10038,0.69
33,X,35.31,6875,0.92
34,F,9.97,9798,0.91
34,D,10.74,7596,0.73
34,A,12.93,6860,-0.04
34,F,16.07,9918,0.88
34,E,17.19,7736,0.81
34,G,18.51,7356,0.75
34,D,20.51,7656,0.71
34,F,22.64,9958,0.78
34,D,23.35,7556,0.86
34,C,25.41,6740,0.01
34,A,27.16,6900,-0.04
34,B,30.43,6880,-0.02
34,X,32.21,6875,0.95
35,G,9.98,7356,0.83
35,E,12.25,7816,0.81
35,F,13.74,9998,0.79
35,D,14.58,7496,0.82
35,A,16.7,6720,0.01
35,F,20.01,9818,0.83
35,A,21.05,6880,-0.04
35,E,24.34,7576,0.64
35,F,25.79,10058,0.71
35,G,27.0,7456,0.77
35,A,29.32,6760,0.01
35,G,32.56,7336,0.78
35,F,34.71,10038,0.77
35,E,35.71,7556,0.63
35,G,37.13,7356,0.75
35,F,39.34,9838,0.87
35,D,40.02,7496,0.83
35,F,42.28,9778,0.84
35,B,43.32,6740,0.01
35,G,45.31,7336,0.75
35,C,47.51,6720,0.01
35,X,49.19,6875,0.85
36,E,9.49,7736,0.85
36,D,10.52,7596,0.73
36,E,12.62,7616,0.73
36,G,13.92,7496,0.75
36,C,16.15,6840,0.0
36,G,18.03,7356,0.71
36,E,20.37,7716,0.84
36,C,21.81,6700,0.02
36,D,23.36,7516,0.86
36,A,25.43,6780,0.0
36,B,28.76,6760,0.0
36,A,30.58,6760,0.01
36,F,33.77,9918,0.84
36,A,34.91,6740,0.01
36,E,38.09,7756,0.83
36,A,39.46,6780,0.01
36,C,42.53,6780,0.01
36,E,44.41,7816,0.83
36,C,45.85,6860,-0.01
36,D,47.19,7656,0.65
36,F,49.41,9838,0.87
36,D,50.02,7496,0.8
36,C,52.11,6860,-0.01
36,F,53.78,9798,0.81
36,G,54.85,7376,0.82
36,C,57.09,6880,-0.01
36,E,58.84,7716,0.85
36,D,59.9,7536,0.79
36,G,62.0,7536,0.63
36,D,64.0,7736,0.59
36,G,66.21,7576,0.56
36,B,68.53,6740,0.01
36,X,70.35,6875,0.91
37,F,9.95,10078,0.69
37,E,10.93,7716,0.87
37,C,12.36,6740,0.01
37,F,14.07,9978,0.75
37,D,14.71,7536,0.84
37,E,16.76,7616,0.7
37,D,17.66,7536,0.84
37,A,19.91,6780,0.01
37,E,23.17,7656,0.79
37,B,24.68,6880,-0.02
37,E,26.62,7576,0.65
37,F,28.02,10058,0.69
37,E,29.03,7576,0.64
37,B,30.35,6780,0.0
37,E,32.36,7796,0.8
37,G,33.64,7556,0.6
37,E,35.78,7796,0.8
37,C,37.11,6840,0.0
37,D,38.55,7576,0.8
37,C,40.61,6880,-0.01
37,G,42.24,7476,0.74
37,E,44.44,7596,0.68
37,D,45.49,7736,0.62
37,A,47.59,6700,0.02
37,E,50.94,7716,0.86
37,B,52.29,6740,0.01
37,A,54.23,6720,0.01
37,D,57.12,7756,0.58
37,C,59.39,6760,0.01
37,A,61.08,6720,0.01
37,E,64.42,7536,0.58
37,C,65.81,6740,0.01
37,E,67.55,7536,0.56
37,C,68.99,6720,0.01
37,A,70.92,6780,0.0
37,C,74.1,6720,0.01
37,D,75.43,7696,0.62
37,E,77.45,7736,0.81
37,G,78.84,7476,0.75
37,F,81.11,10018,0.69
37,X,82.09,6875,0.94
38,D,9.55,7476,0.82
38,F,11.74,9998,0.83
38,G,12.99,7476,0.76
38,E,15.26,7796,0.83
38,D,16.38,7736,0.61
38,A,18.57,6740,0.01
38,F,21.76,10078,0.66
38,C,22.85,6740,0.01
38,A,24.81,6820,0.0
38,C,28.09,6840,-0.01
38,A,30.0,6840,-0.03
38,B,33.21,6880,-0.02
38,X,35.0,6875,0.94
39,F,9.95,9918,0.84
39,C,11.08,6860,-0.01
39,F,12.88,9818,0.88
39,B,14.08,6740,0.01
39,G,16.02,7576,0.56
39,D,17.76,7756,0.54
39,A,19.8,6820,0.0
39,D,22.45,7516,0.85
39,C,24.6,6880,-0.01
39,A,26.43,6840,-0.03
39,E,29.61,7616,0.67
39,F,30.9,10018,0.77
39,C,31.88,6780,0.01
39,D,33.31,7576,0.8
39,F,35.33,9798,0.84
39,G,36.42,7596,0.54
39,B,38.7,6720,0.01
39,C,40.65,6840,-0.01
39,A,42.43,6700,0.02
39,B,45.75,6800,-0.01
39,F,47.65,9818,0.89
39,D,48.41,7536,0.79
39,A,50.49,6800,0.0
39,B,53.57,6720,0.01
39,A,55.59,6760,0.01
39,B,58.7,6740,0.01
39,F,60.53,9798,0.78
39,A,61.63,6800,0.0
39,D,64.29,7676,0.7
39,F,66.37,9938,0.86
39,B,67.48,6760,0.01
39,E,69.32,7676,0.83
39,X,70.61,6875,0.93
40,B,9.99,6780,0.0
40,G,12.04,7576,0.59
40,F,14.17,10078,0.65
40,C,15.19,6820,-0.01
40,E,17.1,7716,0.81
40,B,18.42,6740,0.01
40,G,20.49,7536,0.69
40,E,22.81,7736,0.87
40,D,23.82,7496,0.81
40,E,26.0,7616,0.71
40,D,27.15,7596,0.81
40,C,29.27,6840,-0.01
40,G,30.96,7456,0.78
40,B,33.13,6760,0.0
40,E,35.11,7596,0.65
40,B,36.63,6780,0.01
40,C,38.61,6860,0.0
40,E,40.53,7636,0.73
40,B,42.03,6720,0.01
40,F,44.0,9758,0.86
40,A,45.19,6840,-0.03
40,X,48.21,6875,0.91
41,G,9.97,7456,0.77
41,D,11.73,7756,0.62
41,A,13.85,6840,-0.03
41,F,16.93,10018,0.74
41,A,18.03,6840,-0.03
41,F,21.08,9818,0.88
41,C,22.12,6720,0.01
41,E,23.91,7756,0.9
41,A,25.28,6840,-0.03
41,B,28.5,6820,-0.01
41,X,30.31,6875,0.89
42,E,9.56,7656,0.75
42,B,10.97,6880,-0.02
42,C,12.87,6720,0.01
42,E,14.65,7616,0.71
42,G,15.95,7396,0.77
42,D,17.87,7456,0.75
42,A,20.14,6720,0.01
42,B,23.46,6720,0.01
42,C,25.33,6820,0.0
42,F,27.09,9778,0.87
42,A,28.28,6900,-0.04
42,G,31.28,7536,0.65
42,B,33.41,6720,0.02
42,F,35.5,9758,0.85
42,G,36.66,7576,0.61
42,C,39.01,6820,-0.01
42,A,40.87,6720,0.02
42,B,44.07,6840,-0.01
42,A,45.9,6720,0.01
42,B,49.24,6740,0.01
42,F,51.07,9838,0.85
42,D,51.69,7576,0.83
42,E,53.87,7736,0.85
42,X,55.14,6875,0.9
43,A,9.96,6740,0.01
43,F,13.25,9758,0.78
43,C,14.37,6860,-0.01
43,A,16.18,6800,0.0
43,F,19.28,9898,0.89
43,D,19.91,7776,0.6
43,E,22.13,7716,0.8
43,D,23.03,7636,0.71
43,E,25.26,7656,0.78
43,A,26.58,6720,0.02
43,G,29.68,7416,0.8
43,C,31.85,6840,-0.01
43,F,33.71,9918,0.86
43,E,34.81,7596,0.69
43,B,36.41,6800,-0.01
43,C,38.25,6840,-0.01
43,E,39.97,7616,0.69
43,F,41.32,10078,0.69
43,G,42.5,7376,0.82
43,E,44.69,7716,0.83
43,F,46.14,10018,0.76
43,C,47.41,6720,0.01
43,D,48.72,7456,0.77
43,E,50.93,7676,0.79
43,F,52.25,9998,0.74
43,E,53.39,7836,0.74
43,F,54.71,9998,0.77
43,G,55.92,7436,0.88
43,D,57.74,7516,0.86
43,G,59.91,7336,0.74
43,E,62.07,7736,0.82
43,B,63.51,6820,0.0
43,E,65.48,7796,0.82
43,B,66.79,6820,-0.01
43,D,68.34,7656,0.66
43,G,70.39,7396,0.78
43,C,72.55,6720,0.02
43,A,74.47,6840,-0.03
43,X,77.49,6875,0.9
44,A,9.96,6780,0.0
44,D,12.8,7576,0.84
44,C,14.94,6740,0.01
44,B,16.8,6860,-0.01
44,E,18.81,7536,0.59
44,B,20.36,6800,-0.01
44,C,22.21,6780,0.01
44,F,24.06,9798,0.88
44,B,25.26,6800,-0.01
44,A,27.12,6740,0.01
44,F,30.41,9958,0.84
44,E,31.56,7736,0.84
44,A,32.98,6720,0.01
44,E,36.18,7656,0.8
44,C,37.64,6880,-0.01
44,F,39.43,9818,0.83
44,E,40.53,7756,0.82
44,A,41.93,6720,0.02
44,D,44.85,7516,0.78
44,C,46.89,6780,0.0
44,A,48.66,6760,0.01
44,B,51.96,6720,0.01
44,C,54.02,6720,0.01
44,F,55.71,10078,0.67
44,G,56.85,7436,0.84
44,X,58.96,6875,0.95
45,B,9.99,6760,0.0
45,F,12.05,9878,0.92
45,G,13.14,7416,0.85
45,E,15.38,7556,0.62
45,B,16.73,6780,0.0
45,G,18.61,7456,0.73
45,E,20.77,7656,0.75
45,B,22.25,6860,-0.01
45,C,24.25,6800,0.01
45,E,26.17,7696,0.85
45,D,27.24,7496,0.82
45,E,29.46,7696,0.85
45,G,30.93,7456,0.85
45,A,33.32,6800,0.0
45,C,36.54,6760,0.01
45,B,38.4,6800,-0.01
45,E,40.26,7576,0.64
45,B,41.6,6820,-0.01
45,D,43.05,7596,0.83
45,A,45.11,6860,-0.04
45,E,48.36,7556,0.6
45,G,49.77,7396,0.75
45,C,52.17,6780,0.0
45,B,54.09,6860,-0.01
45,D,55.52,7676,0.67
45,C,57.59,6780,0.01
45,D,59.04,7576,0.86
45,A,61.31,6780,0.01
45,G,64.48,7396,0.83
45,E,66.84,7636,0.77
45,C,68.41,6820,-0.01
45,A,70.36,6860,-0.04
45,F,73.4,9978,0.75
45,X,74.37,6875,0.86
46,B,9.99,6860,-0.02
46,C,11.81,6780,0.01
46,F,13.5,9998,0.83
46,G,14.73,7496,0.78
46,A,16.86,6780,0.01
46,F,20.06,10038,0.72
46,C,21.3,6800,0.0
46,D,22.77,7516,0.88
46,G,25.01,7376,0.78
46,F,27.2,10058,0.72
46,A,28.43,6880,-0.04
46,F,31.63,9838,0.88
46,D,32.24,7756,0.58
46,C,34.33,6780,0.0
46,B,36.07,6740,0.01
46,A,37.95,6800,0.01
46,F,41.06,9778,0.84
46,B,42.21,6880,-0.02
46,C,44.08,6840,-0.01
46,A,45.79,6780,0.0
46,F,48.89,10018,0.74
46,G,49.89,7336,0.77
46,F,52.06,9778,0.87
46,D,52.68,7656,0.72
46,C,54.76,6780,0.01
46,G,56.43,7336,0.76
46,A,58.61,6760,0.0
46,F,61.86,9898,0.83
46,E,62.92,7656,0.77
46,B,64.24,6860,-0.01
46,D,65.69,7756,0.61
46,B,67.77,6800,-0.01
46,E,69.8,7636,0.72
46,D,70.87,7636,0.75
46,C,73.13,6760,0.01
46,A,74.95,6900,-0.04
46,C,78.03,6700,0.02
46,E,79.9,7796,0.81
46,B,81.35,6820,-0.01
46,F,83.28,9938,0.78
46,C,84.32,6840,-0.01
46,D,85.83,7676,0.65
46,G,87.82,7496,0.7
46,X,89.94,6875,0.89
47,D,9.58,7476,0.85
47,G,11.83,7336,0.76
47,E,14.18,7636,0.72
47,F,15.62,9798,0.79
47,D,16.24,7676,0.65
47,C,18.36,6760,0.01
47,G,20.22,7496,0.67
47,F,22.34,9818,0.82
47,G,23.34,7376,0.86
47,B,25.75,6740,0.01
47,A,27.67,6760,0.01
47,F,30.83,10058,0.69
47,B,32.07,6880,-0.01
47,A,33.94,6800,0.0
47,D,36.69,7596,0.83
47,F,38.85,10058,0.7
47,C,39.88,6780,0.01
47,G,41.59,7556,0.57
47,A,43.83,6780,0.0
47,D,46.51,7676,0.68
47,G,48.73,7396,0.71
47,F,51.1,9858,0.84
47,E,52.17,7636,0.71
47,X,53.45,6875,0.87
48,D,9.58,7516,0.88
48,A,11.73,6780,0.0
48,C,14.84,6780,0.01
48,F,16.64,9918,0.89
48,D,17.49,7696,0.62
48,B,19.71,6740,0.01
48,D,21.4,7576,0.85
48,C,23.62,6880,-0.01
48,F,25.38,10058,0.69
48,A,26.41,6760,0.0
48,F,29.67,9978,0.82
48,C,30.66,6840,-0.01
48,G,32.46,7436,0.84
48,B,34.63,6820,-0.01
48,G,36.46,7556,0.56
48,A,38.76,6740,0.01
48,D,41.56,7636,0.75
48,A,43.66,6900,-0.04
48,F,46.8,9958,0.8
48,C,47.91,6860,-0.01
48,D,49.21,7676,0.67
48,G,51.31,7416,0.82
48,C,53.49,6720,0.01
48,A,55.33,6800,0.0
48,E,58.58,7676,0.81
48,D,59.49,7656,0.65
48,C,61.59,6720,0.02
48,E,63.33,7756,0.86
48,A,64.65,6840,-0.03
48,E,67.79,7756,0.87
48,D,68.93,7596,0.78
48,F,70.95,9978,0.85
48,E,71.96,7736,0.87
48,C,73.4,6900,-0.02
48,A,75.08,6800,0.0
48,E,78.22,7536,0.59
48,A,79.71,6880,-0.04
48,B,82.74,6860,-0.01
48,A,84.63,6740,0.01
48,E,87.88,7556,0.58
48,G,89.25,7456,0.75
48,X,91.38,6875,0.88
49,E,9.54,7816,0.77
49,C,11.09,6840,-0.01
49,B,12.87,6900,-0.02
49,C,14.79,6840,0.0
49,F,16.66,10078,0.67
49,G,17.67,7396,0.89
49,F,19.88,9958,0.84
49,D,20.68,7616,0.76
49,C,22.84,6840,-0.01
49,G,24.74,7576,0.58
49,E,26.86,7576,0.64
49,D,27.85,7696,0.65
49,B,29.87,6720,0.01
49,A,31.85,6780,0.01
49,B,35.11,6860,0.0
49,E,36.95,7696,0.8
49,A,38.52,6820,0.0
49,E,41.77,7816,0.78
49,G,43.07,7376,0.81
49,D,44.85,7576,0.84
49,A,46.87,6860,-0.03
49,D,49.58,7716,0.62
49,G,51.55,7496,0.71
49,D,53.41,7756,0.61
49,C,55.5,6800,0.0
49,D,56.81,7456,0.77
49,E,58.88,7536,0.61
49,B,60.32,6760,0.0
49,F,62.14,10038,0.69
49,X,63.11,6875,0.94
50,G,9.95,7516,0.74
50,B,12.11,6900,-0.02
50,E,13.96,7616,0.73
50,B,15.31,6840,-0.01
50,F,17.12,10058,0.72
50,A,18.36,6720,0.01
50,G,21.49,7596,0.55
50,E,23.7,7516,0.56
50,F,25.23,9918,0.84
50,E,26.25,7556,0.61
50,G,27.54,7556,0.62
50,C,29.81,6720,0.01
50,F,31.52,10058,0.73
50,A,32.54,6840,-0.03
50,G,35.79,7516,0.75
50,C,38.05,6800,0.0
50,E,39.72,7756,0.87
50,F,41.15,9818,0.88
50,C,42.25,6700,0.01
50,A,43.99,6880,-0.04
50,E,47.03,7676,0.8
50,D,48.09,7476,0.76
50,X,50.09,6875,0.94
51,B,9.97,6780,0.01
51,E,12.0,7776,0.81
51,F,13.27,10058,0.66
51,D,14.12,7716,0.63
51,B,16.28,6740,0.01
51,D,17.76,7596,0.72
51,E,19.83,7556,0.58
51,G,21.31,7516,0.74
51,F,23.59,9978,0.8
51,G,24.59,7556,0.65
51,F,26.89,9958,0.83
51,D,27.69,7596,0.8
51,F,29.83,9778,0.8
51,B,31.07,6820,-0.01
51,A,33.04,6700,0.01
51,C,36.18,6720,0.02
51,X,37.85,6875,0.92
52,C,9.97,6760,0.01
52,A,11.81,6720,0.01
52,C,14.98,6840,0.0
52,B,16.87,6780,0.01
52,D,18.33,7616,0.75
52,E,20.4,7556,0.6
52,F,21.73,10078,0.67
52,B,22.73,6820,0.0
52,E,24.61,7716,0.87
52,A,26.16,6780,0.0
52,E,29.27,7576,0.64
52,A,30.64,6820,-0.03
52,D,33.38,7616,0.77
52,C,35.61,6840,-0.01
52,B,37.31,6880,-0.02
52,D,38.87,7756,0.57
52,A,40.91,6720,0.01
52,E,44.23,7536,0.6
52,D,45.19,7616,0.7
52,E,47.19,7836,0.77
52,D,48.34,7656,0.71
52,A,50.37,6720,0.01
52,F,53.68,10058,0.68
52,B,54.72,6700,0.01
52,G,56.64,7416,0.72
52,X,58.76,6875,0.92
53,F,9.98,9998,0.8
53,A,11.1,6900,-0.04
53,D,13.91,7636,0.73
53,E,16.08,7756,0.79
53,A,17.64,6780,0.0
53,E,20.89,7716,0.85
53,C,22.3,6860,-0.01
53,A,24.11,6820,0.0
53,F,27.38,10018,0.74
53,D,28.0,7536,0.83
53,G,30.07,7556,0.64
53,D,32.01,7556,0.85
53,A,34.11,6800,0.0
53,E,37.26,7736,0.88
53,C,38.75,6780,0.0
53,E,40.5,7596,0.66
53,D,41.43,7456,0.74
53,E,43.73,7696,0.84
53,A,45.08,6720,0.01
53,D,47.97,7636,0.71
53,E,50.0,7816,0.79
53,D,51.06,7556,0.81
53,F,53.29,9938,0.88
53,C,54.52,6840,-0.01
53,B,56.36,6860,-0.01
53,X,58.16,6875,0.88
54,F,9.96,9818,0.83
54,C,11.07,6860,-0.01
54,D,12.53,7756,0.58
54,F,14.53,9798,0.88
54,E,15.55,7556,0.6
54,B,16.89,6820,-0.01
54,F,18.76,9798,0.88
54,C,19.78,6740,0.01
54,E,21.63,7756,0.79
54,F,22.93,9958,0.78
54,G,23.93,7536,0.66
54,A,26.09,6760,0.01
54,X,29.15,6875,0.93
55,G,9.95,7536,0.69
55,A,12.08,6880,-0.04
55,E,15.37,7716,0.85
55,C,16.92,6740,0.01
55,D,18.43,7656,0.68
55,A,20.54,6800,0.0
55,F,23.59,9898,0.89
55,B,24.85,6900,-0.02
55,X,26.63,6875,0.88
56,C,10.0,6760,0.01
56,D,11.4,7696,0.65
56,E,13.44,7796,0.84
56,D,14.39,7736,0.6
56,A,16.48,6720,0.01
56,B,19.82,6820,-0.01
56,C,21.89,6800,0.0
56,G,23.79,7576,0.55
56,C,25.96,6860,-0.01
56,F,27.62,9878,0.85
56,X,28.62,6875,0.87
57,G,9.95,7516,0.74
57,D,11.72,7676,0.68
57,B,13.88,6800,-0.01
57,F,15.84,9918,0.85
57,A,16.91,6720,0.01
57,E,19.99,7576,0.64
57,F,21.51,9918,0.81
57,G,22.5,7356,0.74
57,E,24.78,7776,0.8
57,C,26.24,6760,0.01
57,X,27.89,6875,0.93
58,G,9.95,7336,0.73
58,F,12.08,9878,0.89
58,A,13.23,6840,-0.03
58,G,16.34,7336,0.75
58,F,18.7,9778,0.79
58,E,19.84,7536,0.59
58,A,21.31,6720,0.02
58,C,24.49,6900,-0.01
58,D,25.76,7516,0.79
58,G,28.02,7356,0.76
58,D,30.04,7536,0.82
58,F,32.29,9778,0.89
58,A,33.48,6780,0.01
58,G,36.52,7596,0.54
58,B,38.83,6840,-0.01
58,G,40.66,7476,0.78
58,F,42.96,10058,0.66
58,G,44.02,7576,0.57
58,D,45.87,7616,0.79
58,G,48.03,7376,0.78
58,A,50.2,6700,0.01
58,F,53.35,9938,0.82
58,C,54.6,6740,0.01
58,A,56.54,6840,-0.03
58,E,59.77,7836,0.7
58,D,60.68,7556,0.79
58,G,62.74,7456,0.76
58,D,64.75,7476,0.79
58,E,66.89,7556,0.59
58,F,68.21,9878,0.85
58,G,69.28,7396,0.85
58,B,71.45,6720,0.01
58,X,73.28,6875,0.92
59,B,9.98,6800,-0.01
59,E,11.85,7716,0.85
59,F,13.18,9998,0.8
59,A,14.22,6780,0.0
59,F,17.44,10038,0.69
59,D,18.08,7516,0.82
59,F,20.2,9938,0.88
59,D,20.8,7656,0.69
59,E,22.83,7816,0.78
59,A,24.41,6700,0.02
59,C,27.51,6840,0.0
59,D,28.9,7616,0.71
59,F,31.02,9758,0.85
59,C,32.15,6840,-0.01
59,F,33.91,9798,0.79
59,C,34.96,6820,0.0
59,D,36.5,7616,0.76
59,F,38.68,10078,0.7
59,G,39.9,7436,0.87
59,X,42.03,6875,0.94
60,C,10.0,6820,0.0
60,G,11.89,7336,0.76
60,B,14.03,6820,0.0
60,G,16.03,7576,0.57
60,A,18.19,6880,-0.04
60,E,21.21,7716,0.84
60,B,22.52,6880,-0.01
60,E,24.6,7656,0.78
60,F,25.92,9758,0.84
60,E,26.94,7756,0.79
60,D,28.03,7536,0.83
60,X,30.04,6875,0.92
61,D,9.58,7496,0.8
61,E,11.68,7596,0.68
61,A,13.02,6800,0.0
61,F,16.07,9978,0.81
61,B,17.17,6900,-0.02
61,D,18.63,7496,0.88
61,A,20.88,6820,-0.03
61,G,24.04,7596,0.56
61,F,26.15,9938,0.81
61,C,27.31,6820,0.0
61,A,29.13,6900,-0.04
61,F,32.32,10018,0.74
61,G,33.31,7416,0.83
61,B,35.55,6760,0.0
61,A,37.56,6800,0.0
61,D,40.31,7696,0.66
61,F,42.36,9898,0.91
61,G,43.35,7556,0.65
61,E,45.52,7676,0.85
61,F,47.03,9998,0.82
61,G,48.18,7496,0.77
61,E,50.43,7676,0.84
61,G,51.97,7376,0.85
61,A,54.27,6820,0.0
61,B,57.39,6820,-0.01
61,E,59.42,7536,0.55
61,F,60.81,10058,0.69
61,E,61.98,7776,0.88
61,F,63.3,9938,0.85
61,A,64.51,6840,-0.03
61,B,67.55,6860,-0.02
61,F,69.46,9918,0.8
61,C,70.66,6700,0.03
61,X,72.33,6875,0.92
62,B,9.96,6800,0.0
62,C,11.96,6860,-0.01
62,G,13.68,7416,0.83
62,A,15.87,6860,-0.04
62,C,18.96,6860,-0.01
62,A,20.65,6740,0.01
62,F,23.87,9778,0.87
62,B,25.02,6780,-0.01
62,F,26.84,9878,0.87
62,D,27.62,7756,0.6
62,F,29.76,10018,0.72
62,A,30.78,6760,0.01
62,C,34.0,6760,0.01
62,G,35.71,7576,0.59
62,A,37.95,6700,0.01
62,F,41.16,9998,0.78
62,A,42.29,6740,0.01
62,E,45.49,7716,0.84
62,X,46.77,6875,0.85
63,C,9.98,6900,-0.01
63,G,11.63,7436,0.88
63,E,14.0,7776,0.88
63,A,15.39,6820,-0.0
63,E,18.55,7796,0.77
63,F,19.92,9818,0.9
63,C,20.9,6880,-0.01
63,F,22.57,9878,0.93
63,C,23.76,6700,0.02
63,A,25.69,6800,0.0
63,F,28.91,9978,0.8
63,G,29.9,7576,0.59
63,C,32.21,6720,0.02
63,F,33.91,9778,0.85
63,A,35.03,6740,0.01
63,F,38.1,9998,0.8
63,B,39.2,6800,0.0
63,D,40.84,7596,0.83
63,X,42.85,6875,0.93
64,G,9.93,7576,0.58
64,B,12.05,6720,0.01
64,F,14.06,9818,0.86
64,E,15.06,7736,0.88
64,D,16.06,7596,0.78
64,B,18.13,6720,0.01
64,E,20.08,7556,0.61
64,A,21.61,6740,0.01
64,B,24.7,6780,-0.01
64,C,26.73,6880,-0.01
64,X,28.39,6875,0.9
65,F,9.97,9778,0.79
65,A,11.15,6760,0.01
65,F,14.42,9838,0.8
65,B,15.55,6760,0.01
65,F,17.5,9878,0.91
65,A,18.53,6860,-0.04
65,G,21.7,7596,0.54
65,C,24.07,6820,0.0
65,D,25.43,7616,0.72
65,C,27.47,6860,-0.01
65,B,29.15,6740,0.01
65,G,31.01,7516,0.74
65,D,32.99,7556,0.85
65,C,35.18,6800,0.0
65,D,36.49,7696,0.64
65,C,38.75,6760,0.01
65,F,40.47,9938,0.87
65,B,41.7,6740,0.01
65,G,43.7,7376,0.83
65,C,45.86,6900,-0.01
65,A,47.55,6760,0.01
65,D,50.21,7516,0.86
65,E,52.31,7736,0.91
65,D,53.34,7616,0.8
65,F,55.34,9878,0.91
65,G,56.52,7376,0.79
65,E,58.91,7716,0.85
65,D,60.07,7656,0.72
65,F,62.1,9798,0.84
65,G,63.12,7476,0.78
65,E,65.39,7676,0.8
65,G,66.71,7396,0.74
65,E,68.97,7796,0.84
65,G,70.49,7356,0.78
65,B,72.7,6760,0.0
65,D,74.39,7496,0.84
65,B,76.43,6740,0.01
65,E,78.54,7536,0.59
65,G,79.95,7336,0.78
65,D,81.96,7576,0.83
65,G,84.16,7456,0.84
65,B,86.49,6780,0.0
65,E,88.37,7536,0.59
65,D,89.35,7596,0.81
65,A,91.48,6760,0.01
65,C,94.69,6780,0.01
65,X,96.36,6875,0.89
66,E,9.56,7676,0.79
66,A,10.84,6740,0.01
66,F,14.14,9978,0.82
66,C,15.13,6900,-0.01
66,E,16.91,7536,0.59
66,G,18.31,7576,0.57
66,E,20.61,7776,0.85
66,A,22.15,6860,-0.03
66,E,25.41,7616,0.71
66,G,26.89,7356,0.73
66,D,28.76,7496,0.74
66,B,31.03,6840,-0.01
66,F,32.92,9918,0.86
66,D,33.57,7596,0.68
66,C,35.78,6760,0.01
66,E,37.66,7696,0.8
66,B,39.15,6880,-0.02
66,E,41.21,7776,0.85
66,F,42.49,10018,0.76
66,C,43.7,6860,-0.01
66,F,45.37,9758,0.84
66,A,46.39,6840,-0.04
66,E,49.6,7736,0.84
66,F,51.05,10038,0.73
66,C,52.05,6720,0.02
66,F,53.74,10078,0.67
66,E,54.86,7696,0.79
66,C,56.34,6740,0.01
66,F,58.19,9898,0.88
66,B,59.43,6860,-0.01
66,F,61.24,9998,0.78
66,E,62.27,7716,0.87
66,C,63.65,6740,0.01
66,F,65.31,10078,0.69
66,E,66.52,7676,0.8
66,F,67.84,9778,0.86
66,D,68.49,7656,0.7
66,G,70.48,7516,0.65
66,X,72.6,6875,0.86
67,B,9.97,6840,-0.01
67,G,11.84,7356,0.69
67,E,14.04,7776,0.85
67,A,15.49,6820,-0.03
67,E,18.51,7796,0.84
67,A,19.94,6880,-0.04
67,D,22.66,7656,0.65
67,F,24.68,10038,0.75
67,E,25.88,7716,0.84
67,A,27.47,6860,-0.04
67,E,30.63,7676,0.8
67,G,32.05,7376,0.79
67,E,34.26,7696,0.8
67,C,35.57,6860,-0.01
67,X,37.2,6875,0.93
68,A,9.99,6780,0.01
68,E,13.17,7596,0.68
68,G,14.56,7556,0.63
68,F,16.93,9778,0.83
68,C,18.14,6840,-0.01
68,F,20.01,9998,0.77
68,A,21.08,6860,-0.03
68,D,23.78,7496,0.8
68,A,25.92,6760,0.01
68,B,29.28,6740,0.0
68,F,31.35,10078,0.68
68,B,32.46,6900,-0.02
68,F,34.29,9998,0.79
68,D,35.06,7676,0.67
68,E,37.06,7656,0.8
68,D,38.23,7596,0.78
68,B,40.5,6820,0.0
68,D,42.15,7596,0.75
68,C,44.36,6740,0.01
68,D,45.66,7536,0.88
68,G,47.82,7416,0.85
68,C,50.02,6880,-0.01
68,A,51.83,6900,-0.04
68,X,54.82,6875,0.93
69,E,9.54,7556,0.61
69,F,10.91,10018,0.77
69,D,11.57,7596,0.77
69,A,13.76,6860,-0.03
69,F,16.97,9938,0.83
69,C,18.21,6780,0.01
69,B,19.99,6760,0.01
69,E,21.82,7816,0.76
69,D,22.76,7556,0.78
69,B,24.96,6800,0.0
69,A,26.87,6720,0.01
69,F,30.13,10058,0.7
69,E,31.2,7636,0.74
69,A,32.67,6840,-0.03
69,E,35.75,7756,0.88
69,G,37.14,7556,0.63
69,X,39.25,6875,0.88
70,E,9.54,7716,0.84
70,A,10.91,6840,-0.03
70,F,14.21,9818,0.89
70,D,15.04,7476,0.82
70,E,17.17,7576,0.65
70,A,18.63,6760,0.01
70,E,21.73,7836,0.73
70,A,23.21,6720,0.01
70,C,26.54,6760,0.01
70,A,28.49,6840,-0.03
70,C,31.55,6760,0.01
70,E,33.34,7716,0.84
70,B,34.68,6860,-0.01
70,G,36.53,7336,0.79
70,X,38.68,6875,0.9
71,E,9.57,7556,0.6
71,G,10.96,7596,0.54
71,E,13.3,7716,0.78
71,A,14.72,6860,-0.03
71,F,17.82,9898,0.79
