Sequence,Signal Type,Time (s),Frequency (Hz),Correlation Value
202,B,55.24,6880,-0.01
202,F,57.12,10038,0.66
202,G,58.35,7556,0.6
202,D,60.29,7716,0.61
202,G,62.27,7516,0.66
202,F,64.42,9958,0.85
202,B,65.5,6840,-0.01
202,F,67.46,10038,0.72
202,G,68.53,7436,0.83
202,F,70.75,9898,0.89
202,G,71.81,7356,0.84
202,D,73.62,7616,0.79
202,G,75.68,7556,0.62
202,F,78.03,9838,0.83
202,C,79.08,6880,-0.01
202,D,80.45,7476,0.75
202,E,82.61,7536,0.57
202,D,83.61,7636,0.75
202,A,85.69,6700,0.02
202,X,88.76,6875,0.88
203,G,9.96,7376,0.74
203,E,12.12,7756,0.81
203,A,13.5,6820,0.0
203,B,16.57,6840,0.0
203,D,18.23,7696,0.65
203,G,20.29,7336,0.8
203,D,22.03,7556,0.85
203,E,24.12,7616,0.71
203,A,25.68,6700,0.02
203,E,28.87,7756,0.84
203,F,30.27,9778,0.84
203,G,31.33,7476,0.81
203,E,33.67,7696,0.86
203,D,34.73,7496,0.78
203,B,36.76,6840,-0.01
203,D,38.25,7476,0.78
203,C,40.28,6860,-0.01
203,E,42.21,7796,0.77
203,B,43.73,6860,-0.01
203,C,45.6,6720,0.01
203,B,47.3,6820,0.0
203,A,49.27,6740,0.01
203,C,52.46,6740,0.01
203,D,53.9,7696,0.64
203,F,55.92,9998,0.79
203,C,57.16,6840,-0.01
203,E,58.92,7696,0.85
203,B,60.34,6860,-0.01
203,D,61.85,7476,0.73
203,F,63.9,9898,0.82
203,E,64.98,7556,0.6
203,A,66.34,6800,0.0
203,F,69.41,10038,0.7
203,C,70.64,6880,-0.01
203,A,72.39,6900,-0.04
203,F,75.59,9858,0.82
203,D,76.29,7516,0.82
203,G,78.4,7436,0.76
203,X,80.51,6875,0.94
204,B,9.99,6900,-0.02
204,D,11.55,7676,0.61
204,E,13.82,7816,0.8
204,F,15.13,10058,0.68
204,D,15.82,7676,0.7
204,F,17.87,10018,0.76
204,D,18.64,7536,0.86
204,C,20.82,6780,0.01
204,D,22.37,7536,0.8
204,A,24.5,6720,0.01
204,C,27.64,6840,-0.01
204,D,29.13,7656,0.71
204,F,31.33,9938,0.84
204,A,32.58,6740,0.01
204,D,35.39,7696,0.66
204,B,37.47,6720,0.01
204,G,39.34,7356,0.77
204,D,41.12,7536,0.85
204,C,43.33,6740,0.01
204,F,45.13,9898,0.9
204,D,45.82,7676,0.64
204,A,47.97,6760,0.01
204,G,51.19,7476,0.82
204,F,53.56,10058,0.72
204,E,54.76,7676,0.75
204,F,56.05,9818,0.85
204,E,57.17,7636,0.77
204,B,58.5,6820,-0.01
204,X,60.31,6875,0.85
205,E,9.55,7576,0.64
205,C,10.95,6880,-0.01
205,G,12.61,7556,0.64
205,D,14.39,7636,0.71
205,A,16.47,6780,0.0
205,C,19.53,6820,0.0
205,G,21.29,7416,0.81
205,A,23.54,6700,0.02
205,C,26.7,6840,-0.01
205,D,28.08,7536,0.86
205,F,30.26,9878,0.81
205,D,30.87,7636,0.75
205,E,32.98,7756,0.88
205,D,34.08,7696,0.63
205,E,36.32,7596,0.68
205,F,37.63,9978,0.82
205,B,38.65,6720,0.01
205,F,40.56,9918,0.8
205,E,41.78,7656,0.75
205,D,42.8,7716,0.63
205,G,45.03,7456,0.75
205,B,47.42,6860,-0.02
205,C,49.42,6780,0.0
205,G,51.19,7376,0.86
205,C,53.59,6760,0.0
205,A,55.38,6840,-0.03
205,X,58.39,6875,0.9
206,C,9.97,6700,0.01
206,B,11.84,6720,0.01
206,E,13.83,7676,0.78
206,D,14.85,7596,0.77
206,B,17.11,6740,0.01
206,F,19.01,9778,0.85
206,E,20.22,7756,0.8
206,F,21.69,10078,0.65
206,E,22.89,7616,0.72
206,A,24.34,6840,-0.03
206,E,27.54,7656,0.76
206,C,29.07,6860,-0.01
206,A,30.92,6720,0.01
206,F,34.16,9998,0.78
206,B,35.31,6740,0.01
206,D,36.84,7756,0.58
206,E,38.98,7776,0.85
206,F,40.39,9838,0.81
206,E,41.58,7676,0.82
206,G,42.89,7396,0.85
206,E,45.27,7736,0.86
206,A,46.76,6740,0.01
206,E,49.88,7616,0.73
206,D,51.01,7756,0.59
206,F,53.25,9918,0.84
206,D,53.97,7636,0.72
206,C,56.22,6840,-0.01
206,G,57.9,7556,0.61
206,A,60.19,6760,0.01
206,F,63.31,10038,0.76
206,G,64.4,7576,0.57
206,C,66.52,6840,0.0
206,G,68.22,7396,0.83
206,A,70.51,6740,0.01
206,B,73.8,6780,-0.01
206,X,75.6,6875,0.88
207,F,9.96,9818,0.81
207,B,11.09,6720,0.01
207,F,13.14,9818,0.89
207,D,13.83,7736,0.59
207,C,15.81,6880,-0.01
207,A,17.51,6760,0.01
207,F,20.64,9878,0.79
207,E,21.87,7816,0.82
207,A,23.33,6720,0.01
207,G,26.65,7456,0.78
207,E,28.82,7796,0.84
207,A,30.16,6720,0.01
207,D,33.06,7736,0.59
207,G,35.23,7396,0.89
207,C,37.55,6760,0.01
207,F,39.39,10078,0.69
207,E,40.45,7636,0.74
207,C,41.88,6840,0.0
207,E,43.74,7556,0.61
207,B,45.24,6820,-0.01
207,X,47.04,6875,0.92
208,B,9.99,6740,0.01
208,G,12.04,7376,0.84
208,E,14.28,7816,0.8
208,A,15.57,6880,-0.04
208,F,18.83,10078,0.69
208,C,20.02,6760,0.01
208,G,21.91,7416,0.81
208,E,24.33,7576,0.64
208,A,25.87,6800,0.0
208,G,29.01,7436,0.74
208,F,31.31,9978,0.83
208,B,32.5,6820,-0.01
208,D,34.13,7556,0.81
208,X,36.13,6875,0.85
209,E,9.55,7516,0.57
209,D,10.47,7456,0.76
209,F,12.7,9798,0.84
209,E,13.76,7676,0.81
209,A,15.24,6860,-0.04
209,G,18.21,7536,0.59
209,A,20.38,6880,-0.04
209,G,23.64,7356,0.77
209,C,26.0,6840,-0.01
209,A,27.69,6720,0.01
209,G,30.77,7376,0.83
209,B,32.99,6880,-0.01
209,X,34.77,6875,0.9
210,E,9.55,7536,0.59
210,G,11.01,7376,0.77
210,D,12.92,7676,0.69
210,F,15.04,10018,0.77
210,D,15.66,7676,0.68
210,A,17.75,6800,0.0
210,G,20.79,7496,0.74
210,F,22.99,9978,0.81
210,A,24.22,6820,-0.0
210,G,27.42,7356,0.78
210,F,29.82,9818,0.85
210,A,30.87,6820,0.0
210,E,34.09,7636,0.74
210,B,35.59,6800,-0.01
210,G,37.49,7476,0.82
210,B,39.78,6780,0.0
210,E,41.61,7756,0.86
210,A,42.96,6780,0.0
210,F,46.23,9898,0.88
210,D,46.99,7736,0.62
210,C,49.13,6760,0.01
210,F,50.93,9858,0.81
210,G,52.18,7456,0.84
210,B,54.36,6820,-0.01
210,A,56.37,6720,0.01
210,G,59.57,7376,0.83
210,A,61.85,6760,0.01
210,D,64.54,7576,0.77
210,G,66.69,7416,0.8
210,D,68.55,7516,0.81
210,A,70.58,6700,0.02
210,G,73.69,7476,0.79
210,A,75.88,6760,0.01
210,E,78.98,7796,0.78
210,F,80.51,9898,0.86
210,C,81.72,6820,-0.01
210,X,83.37,6875,0.86
211,G,9.95,7516,0.71
211,E,12.31,7576,0.64
211,G,13.61,7596,0.57
211,F,15.72,10038,0.69
211,A,16.83,6760,0.01
211,B,20.09,6860,-0.01
211,F,22.12,9758,0.78
211,D,22.86,7616,0.77
211,A,24.9,6720,0.01
211,G,28.23,7436,0.85
211,D,30.24,7516,0.82
211,C,32.37,6760,0.01
211,F,34.32,9798,0.8
211,D,35.06,7536,0.87
211,F,37.08,9878,0.76
211,D,37.81,7636,0.64
211,B,39.98,6720,0.02
211,F,41.86,10038,0.7
211,A,42.99,6900,-0.05
211,F,46.03,9758,0.83
211,B,47.2,6740,0.0
211,D,48.67,7716,0.64
211,A,50.67,6860,-0.04
211,C,53.72,6840,-0.01
211,E,55.41,7716,0.83
211,F,56.72,9798,0.82
211,E,57.85,7576,0.63
211,B,59.31,6720,0.01
211,C,61.22,6720,0.01
211,G,62.9,7356,0.77
211,X,65.02,6875,0.95
212,F,9.95,10018,0.79
212,D,10.59,7696,0.67
212,F,12.71,9938,0.86
212,E,13.98,7556,0.59
212,A,15.53,6900,-0.04
212,B,18.77,6800,-0.01
212,D,20.44,7476,0.78
212,C,22.54,6860,-0.01
212,G,24.43,7336,0.76
212,A,26.71,6700,0.01
212,G,30.03,7416,0.85
212,C,32.24,6760,0.0
212,A,34.13,6840,-0.03
212,E,37.22,7816,0.8
212,A,38.59,6800,0.0
212,G,41.67,7576,0.6
212,A,43.83,6700,0.01
212,G,46.92,7536,0.66
212,D,48.85,7496,0.87
212,G,50.93,7516,0.73
212,D,52.67,7496,0.78
212,F,54.7,9898,0.86
212,B,55.74,6780,0.0
212,X,57.54,6875,0.86
213,B,9.97,6860,-0.01
213,A,11.8,6760,0.0
213,B,15.03,6880,-0.02
213,C,16.82,6820,0.0
213,B,18.51,6900,-0.02
213,E,20.36,7656,0.8
213,F,21.75,9758,0.85
213,B,22.99,6780,0.0
213,E,25.07,7796,0.79
213,A,26.51,6880,-0.04
213,F,29.63,10038,0.72
213,E,30.86,7636,0.76
213,D,31.84,7696,0.63
213,E,34.01,7696,0.79
213,C,35.4,6880,-0.01
213,A,37.25,6860,-0.03
213,E,40.49,7656,0.79
213,D,41.59,7556,0.81
213,B,43.65,6860,-0.01
213,F,45.65,9838,0.93
213,A,46.77,6900,-0.04
213,B,50.02,6720,0.01
213,C,51.89,6860,-0.01
213,F,53.81,9778,0.78
213,A,55.0,6900,-0.04
213,F,58.09,9858,0.88
213,C,59.15,6720,0.01
213,B,60.86,6720,0.0
213,E,62.71,7776,0.82
213,D,63.63,7516,0.82
213,F,65.69,10058,0.67
213,B,66.83,6800,-0.01
213,F,68.67,9978,0.81
213,D,69.39,7696,0.59
213,B,71.37,6860,-0.01
213,G,73.43,7476,0.75
213,X,75.54,6875,0.93
214,G,9.96,7596,0.54
214,D,11.96,7676,0.65
214,C,13.98,6780,0.01
214,G,15.9,7416,0.79
214,A,18.32,6900,-0.04
214,G,21.48,7396,0.87
214,E,23.81,7676,0.8
214,A,25.28,6880,-0.04
214,F,28.31,9878,0.9
214,G,29.29,7516,0.73
214,A,31.53,6860,-0.04
214,G,34.59,7476,0.77
214,C,36.8,6840,-0.01
214,D,38.27,7676,0.65
214,C,40.35,6820,0.0
214,D,41.63,7676,0.69
214,E,43.82,7556,0.61
214,F,45.17,10018,0.78
214,B,46.28,6740,0.01
214,G,48.12,7496,0.7
214,B,50.4,6780,0.0
214,E,52.24,7516,0.56
214,F,53.66,9918,0.85
214,A,54.79,6840,-0.03
214,B,57.95,6700,0.01
214,C,59.89,6740,0.01
214,A,61.66,6800,0.0
214,G,64.79,7436,0.82
214,D,66.77,7636,0.67
214,X,68.77,6875,0.91
215,C,9.97,6880,-0.01
215,F,11.64,9818,0.89
215,C,12.65,6720,0.02
215,A,14.6,6840,-0.03
215,C,17.77,6800,0.0
215,D,19.08,7676,0.67
215,G,21.29,7516,0.7
215,B,23.48,6840,-0.01
215,F,25.31,10038,0.71
215,G,26.3,7376,0.68
215,B,28.7,6780,0.0
215,C,30.62,6840,0.0
215,E,32.47,7676,0.73
215,X,33.77,6875,0.93
216,C,9.97,6720,0.01
216,F,11.73,9778,0.84
216,D,12.47,7576,0.81
216,G,14.6,7516,0.74
216,D,16.61,7516,0.86
216,C,18.74,6700,0.01
216,A,20.56,6900,-0.04
216,E,23.58,7776,0.84
216,D,24.55,7696,0.66
216,C,26.75,6840,-0.01
216,F,28.39,10018,0.72
216,B,29.48,6740,0.0
216,X,31.29,6875,0.9
217,B,9.97,6820,-0.01
217,G,11.88,7576,0.58
217,B,14.24,6800,0.0
217,A,16.33,6740,0.01
217,D,19.2,7716,0.59
217,E,21.22,7696,0.84
217,B,22.59,6760,0.01
217,C,24.46,6760,0.01
217,F,26.22,10018,0.75
217,X,27.2,6875,0.92
218,C,9.97,6760,0.01
218,B,11.87,6760,0.0
218,F,13.93,10018,0.77
218,G,15.03,7476,0.81
218,F,17.27,10078,0.65
218,G,18.36,7476,0.8
218,F,20.64,9958,0.78
218,E,21.82,7776,0.85
218,A,23.35,6800,0.0
218,D,26.05,7576,0.82
218,C,28.27,6800,0.0
218,F,30.08,10038,0.72
218,G,31.31,7436,0.82
218,B,33.58,6880,-0.02
218,D,35.23,7736,0.62
218,C,37.27,6740,0.01
218,B,38.99,6880,-0.01
218,A,40.89,6800,-0.01
218,F,44.0,9918,0.79
218,A,45.13,6820,-0.0
218,D,47.91,7536,0.86
218,E,50.05,7536,0.59
218,X,51.33,6875,0.88
219,E,9.54,7716,0.87
219,B,11.06,6820,-0.01
219,G,12.98,7456,0.86
219,A,15.33,6860,-0.03
219,F,18.42,9998,0.75
219,E,19.48,7796,0.83
219,D,20.59,7476,0.81
219,B,22.83,6700,0.01
219,G,24.75,7536,0.66
219,A,27.05,6840,-0.03
219,D,29.68,7476,0.79
219,A,31.89,6860,-0.04
219,F,34.99,9778,0.77
219,B,36.19,6780,-0.01
219,F,38.01,9878,0.89
219,D,38.88,7656,0.69
219,F,41.01,10038,0.74
219,E,42.2,7536,0.59
219,A,43.61,6840,-0.03
219,G,46.78,7556,0.63
219,E,48.99,7536,0.54
219,B,50.34,6800,0.0
219,C,52.28,6780,0.0
219,A,54.01,6880,-0.04
219,F,57.02,9958,0.81
219,A,58.22,6760,0.01
219,C,61.42,6780,0.0
219,A,63.32,6840,-0.03
219,D,65.99,7536,0.8
219,B,68.27,6880,-0.02
219,D,69.83,7596,0.78
219,F,72.11,9818,0.86
219,G,73.2,7596,0.55
219,A,75.36,6780,0.01
219,F,78.5,9918,0.87
219,C,79.52,6760,0.01
219,D,81.07,7776,0.59
219,G,83.25,7536,0.63
219,E,85.49,7596,0.67
219,X,86.79,6875,0.91
220,G,9.94,7396,0.8
220,D,11.73,7576,0.84
220,F,14.01,9838,0.79
220,G,15.01,7476,0.73
220,E,17.16,7736,0.9
220,G,18.58,7496,0.71
220,B,20.72,6760,0.01
220,D,22.24,7496,0.82
220,G,24.49,7536,0.64
220,D,26.23,7496,0.83
220,B,28.29,6820,0.0
220,C,30.33,6840,-0.01
220,E,32.07,7656,0.8
220,C,33.53,6780,0.01
220,E,35.39,7756,0.83
220,F,36.8,9938,0.77
220,D,37.62,7516,0.88
220,E,39.83,7796,0.81
220,C,41.28,6800,0.0
220,F,43.16,9978,0.74
220,G,44.39,7456,0.81
220,A,46.76,6760,0.01
220,B,50.08,6780,0.0
220,G,51.94,7356,0.81
220,B,54.26,6800,0.0
220,A,56.17,6720,0.02
220,C,59.28,6780,0.01
220,G,61.17,7536,0.67
220,B,63.45,6760,0.01
220,C,65.41,6780,0.01
220,G,67.09,7456,0.73
220,B,69.3,6720,0.01
220,F,71.16,9918,0.88
220,A,72.37,6800,0.0
220,C,75.46,6760,0.01
220,B,77.14,6760,0.01
220,F,79.03,9978,0.75
220,D,79.77,7616,0.69
220,G,81.93,7456,0.82
220,C,84.1,6860,-0.01
220,E,85.98,7656,0.71
220,X,87.26,6875,0.9
221,C,9.98,6760,0.01
221,E,11.93,7696,0.82
221,A,13.45,6880,-0.04
221,F,16.61,10038,0.71
221,B,17.74,6840,-0.01
221,A,19.75,6880,-0.04
221,C,22.97,6700,0.02
221,E,24.7,7736,0.87
221,D,25.76,7696,0.65
221,C,27.78,6700,0.01
221,D,29.31,7576,0.79
221,F,31.5,9878,0.85
221,B,32.54,6880,-0.02
221,F,34.34,10058,0.71
221,G,35.53,7596,0.54
221,E,37.68,7716,0.82
221,A,39.09,6740,0.01
221,B,42.23,6880,-0.02
221,D,43.89,7456,0.75
221,G,46.1,7396,0.75
221,D,47.88,7656,0.69
221,G,50.04,7496,0.76
221,E,52.21,7536,0.57
221,D,53.37,7636,0.75
221,G,55.42,7376,0.83
221,C,57.79,6840,-0.01
221,F,59.6,9778,0.89
221,X,60.59,6875,0.93
222,B,9.98,6860,-0.01
222,C,11.93,6880,-0.01
222,F,13.79,9978,0.85
222,G,14.81,7576,0.6
222,E,17.08,7676,0.8
222,G,18.62,7496,0.78
222,A,21.01,6740,0.01
222,F,24.28,10038,0.71
222,B,25.31,6860,-0.01
222,C,27.17,6860,0.0
222,B,28.89,6740,0.01
222,A,30.77,6760,0.01
222,E,33.83,7736,0.83
222,C,35.22,6760,0.01
222,E,36.91,7616,0.71
222,D,38.08,7496,0.77
222,F,40.14,9938,0.85
222,B,41.28,6860,-0.01
222,E,43.27,7776,0.83
222,B,44.73,6780,0.01
222,C,46.78,6740,0.01
222,G,48.49,7356,0.83
222,C,50.79,6880,-0.01
222,E,52.73,7596,0.65
222,G,54.07,7396,0.87
222,F,56.36,9838,0.82
222,C,57.63,6900,-0.02
222,G,59.45,7376,0.7
222,C,61.59,6840,-0.01
222,G,63.48,7476,0.82
222,F,65.62,9878,0.88
222,G,66.84,7396,0.77
222,B,69.15,6840,-0.01
222,C,71.09,6880,-0.01
222,E,72.79,7756,0.84
222,C,74.17,6720,0.02
222,D,75.48,7576,0.81
222,B,77.58,6840,-0.01
222,G,79.4,7496,0.76
222,A,81.58,6840,-0.03
222,X,84.61,6875,0.88
223,D,9.56,7596,0.75
223,F,11.6,9878,0.91
223,D,12.22,7476,0.82
223,F,14.27,10038,0.76
223,A,15.48,6720,0.01
223,E,18.8,7556,0.59
223,F,20.22,10058,0.7
223,A,21.24,6820,-0.0
223,B,24.52,6880,-0.01
223,A,26.44,6800,0.0
223,D,29.18,7696,0.63
223,G,31.18,7456,0.85
223,E,33.33,7756,0.89
223,D,34.46,7776,0.59
223,C,36.6,6720,0.01
223,A,38.35,6800,0.0
223,E,41.41,7516,0.57
223,G,42.85,7376,0.82
223,B,45.14,6840,-0.01
223,D,46.61,7556,0.84
223,A,48.86,6880,-0.04
223,F,51.93,9778,0.77
223,D,52.78,7716,0.59
223,C,54.97,6800,0.0
223,X,56.63,6875,0.9
224,D,9.56,7656,0.66
224,C,11.58,6700,0.02
224,D,13.07,7536,0.84
224,A,15.11,6760,0.01
224,G,18.36,7536,0.62
224,D,20.09,7636,0.74
224,C,22.29,6760,0.01
224,G,24.16,7496,0.79
224,D,26.1,7596,0.82
224,G,28.3,7456,0.84
224,C,30.55,6820,0.01
224,B,32.39,6800,0.0
224,G,34.46,7456,0.8
224,B,36.81,6780,0.01
224,D,38.36,7536,0.86
224,A,40.54,6780,0.0
224,D,43.22,7516,0.8
224,F,45.28,9998,0.73
224,G,46.44,7476,0.81
224,B,48.81,6780,0.0
224,D,50.41,7616,0.71
224,B,52.55,6800,-0.01
224,C,54.53,6860,-0.01
224,E,56.19,7796,0.8
224,X,57.48,6875,0.93
225,G,9.96,7436,0.85
225,E,12.09,7836,0.77
225,A,13.63,6740,0.01
225,G,16.89,7376,0.8
225,B,19.2,6720,0.01
225,A,21.16,6900,-0.04
225,G,24.18,7336,0.78
225,B,26.44,6880,-0.01
225,C,28.27,6740,0.01
225,E,30.07,7556,0.62
225,G,31.58,7396,0.76
225,A,33.87,6760,0.01
225,E,36.95,7596,0.68
225,G,38.36,7596,0.55
225,A,40.62,6760,0.01
225,B,43.86,6840,-0.01
225,C,45.69,6880,-0.01
225,F,47.53,9758,0.83
225,C,48.66,6840,-0.01
225,F,50.52,9938,0.79
225,B,51.75,6840,-0.01
225,F,53.58,9918,0.88
225,B,54.71,6780,0.0
225,D,56.39,7516,0.83
225,X,58.4,6875,0.91
226,C,9.98,6900,-0.01
226,F,11.82,10078,0.69
226,E,12.87,7796,0.77
226,B,14.2,6760,0.0
226,E,16.2,7796,0.81
226,D,17.35,7616,0.75
226,F,19.39,9838,0.83
226,A,20.66,6700,0.01
226,D,23.47,7616,0.79
226,G,25.49,7556,0.63
226,X,27.59,6875,0.94
227,F,9.98,9898,0.86
227,B,11.16,6800,-0.01
227,E,13.12,7776,0.88
227,B,14.61,6780,0.0
227,E,16.43,7756,0.91
227,F,17.96,9978,0.82
227,G,19.07,7356,0.75
227,E,21.19,7796,0.78
227,D,22.24,7696,0.64
227,C,24.3,6820,0.0
227,D,25.7,7616,0.73
227,F,27.96,9918,0.85
227,E,29.1,7596,0.67
227,D,30.14,7496,0.78
227,B,32.31,6720,0.01
227,A,34.16,6880,-0.04
227,B,37.18,6800,0.0
227,E,39.25,7776,0.8
227,A,40.75,6760,0.01
227,B,44.06,6820,-0.01
227,G,45.95,7456,0.76
227,A,48.2,6880,-0.04
227,D,50.87,7656,0.69
227,E,52.96,7656,0.77
227,A,54.39,6860,-0.04
227,B,57.47,6740,0.0
227,G,59.55,7436,0.74
227,D,61.47,7676,0.66
227,B,63.65,6720,0.02
227,F,65.65,9918,0.85
227,B,66.76,6800,-0.01
227,G,68.58,7556,0.64
227,B,70.87,6880,-0.02
227,E,72.92,7576,0.61
227,A,74.34,6880,-0.04
227,E,77.4,7596,0.64
227,C,78.85,6820,-0.01
227,X,80.5,6875,0.87
228,F,9.96,9878,0.89
228,G,11.08,7416,0.8
228,C,13.46,6720,0.02
228,B,15.16,6820,0.0
228,A,17.17,6700,0.01
228,C,20.32,6800,0.0
228,G,22.23,7556,0.63
228,C,24.58,6720,0.01
228,B,26.42,6760,0.0
228,D,28.09,7696,0.65
228,E,30.15,7716,0.89
228,X,31.43,6875,0.94
229,D,9.44,7516,0.87
229,A,11.48,6760,0.01
229,D,14.41,7616,0.75
229,E,16.49,7736,0.89
229,F,17.85,9878,0.86
229,B,18.86,6860,-0.01
229,A,20.91,6800,0.0
229,C,23.98,6740,0.01
229,E,25.86,7756,0.89
229,C,27.24,6740,0.01
229,E,28.95,7656,0.77
229,G,30.35,7556,0.62
229,X,32.45,6875,0.88
230,C,9.98,6780,0.01
230,A,11.76,6760,0.01
230,E,14.86,7756,0.85
230,D,15.8,7536,0.85
230,C,18.1,6780,0.01
230,E,19.79,7676,0.83
230,F,21.25,9998,0.78
230,A,22.4,6740,0.01
230,B,25.74,6840,-0.01
230,D,27.29,7536,0.77
230,E,29.57,7716,0.82
230,G,30.89,7576,0.56
230,C,33.04,6840,-0.01
230,F,34.95,9858,0.91
230,G,36.12,7576,0.6
230,D,38.05,7576,0.87
230,A,40.21,6780,0.0
230,F,43.27,10058,0.73
230,C,44.26,6900,-0.01
230,D,45.69,7596,0.83
230,C,47.79,6820,0.0
230,E,49.48,7616,0.69
230,B,50.78,6800,-0.01
230,X,52.59,6875,0.83
232,E,9.43,7816,0.76
232,A,10.85,6880,-0.04
232,D,13.54,7456,0.78
232,E,15.65,7736,0.82
232,A,16.97,6800,0.0
232,G,20.13,7456,0.87
232,D,21.89,7476,0.83
232,E,24.16,7756,0.79
232,G,25.54,7596,0.55
232,D,27.48,7516,0.88
232,B,29.56,6820,-0.01
232,E,31.56,7536,0.6
232,G,33.01,7376,0.83
232,E,35.4,7816,0.79
232,G,36.78,7456,0.78
232,B,39.16,6780,0.01
232,D,40.79,7536,0.82
232,A,42.94,6860,-0.04
232,F,45.99,9758,0.85
232,D,46.75,7496,0.83
232,B,49.0,6720,0.01
232,G,50.92,7516,0.7
232,D,52.92,7636,0.72
232,E,54.97,7656,0.72
232,D,56.01,7636,0.71
232,B,58.11,6860,-0.01
232,C,60.19,6720,0.01
232,X,61.87,6875,0.9
233,G,9.95,7516,0.72
233,C,12.27,6740,0.01
233,F,14.2,9818,0.86
233,B,15.24,6720,0.01
233,C,17.09,6740,0.01
233,B,18.94,6860,-0.01
233,E,20.88,7616,0.69
233,G,22.41,7416,0.86
233,C,24.75,6840,-0.01
233,F,26.44,9898,0.9
233,E,27.66,7656,0.75
233,F,28.97,9998,0.81
233,A,30.08,6740,0.01
233,B,33.15,6860,-0.02
233,F,35.12,9958,0.78
233,C,36.13,6760,0.01
233,E,38.04,7676,0.81
233,B,39.55,6860,-0.01
233,D,40.96,7616,0.74
233,G,42.97,7556,0.64
233,B,45.35,6740,0.01
233,D,46.97,7516,0.9
233,E,49.05,7616,0.71
233,C,50.55,6720,0.01
233,G,52.21,7336,0.79
233,F,54.55,9898,0.91
233,A,55.67,6800,0.0
233,X,58.7,6875,0.87
234,D,9.58,7456,0.75
234,E,11.61,7676,0.76
234,G,12.95,7356,0.72
234,C,15.19,6820,0.01
234,D,16.72,7576,0.77
234,E,18.86,7696,0.88
234,G,20.33,7376,0.74
234,F,22.56,9798,0.86
234,C,23.83,6740,0.01
234,A,25.71,6880,-0.04
234,C,28.73,6700,0.02
234,E,30.67,7836,0.73
234,F,31.97,9858,0.87
234,G,33.24,7336,0.8
234,A,35.67,6900,-0.04
234,B,38.7,6820,-0.01
234,X,40.49,6875,0.91
235,A,9.99,6760,0.0
235,D,12.67,7476,0.81
235,A,14.89,6740,0.01
235,E,18.21,7636,0.76
235,A,19.63,6840,-0.03
235,C,22.91,6900,-0.02
235,G,24.69,7516,0.74
235,C,26.99,6880,-0.01
235,G,28.82,7556,0.64
235,B,31.11,6800,0.0
235,E,33.08,7736,0.85
235,B,34.58,6780,0.01
235,G,36.49,7336,0.76
235,E,38.67,7596,0.65
235,F,40.09,9938,0.86
235,X,41.07,6875,0.92
236,F,9.96,9858,0.91
236,E,11.15,7716,0.82
236,C,12.52,6860,-0.01
236,G,14.24,7336,0.77
236,D,16.14,7656,0.72
236,C,18.29,6780,0.0
236,G,20.06,7596,0.55
236,B,22.34,6840,-0.01
236,D,23.95,7676,0.69
236,G,26.07,7356,0.84
236,D,27.9,7516,0.87
236,A,29.98,6800,0.0
236,X,33.01,6875,0.9
237,G,9.96,7436,0.76
237,B,12.35,6780,0.0
237,G,14.4,7376,0.84
237,C,16.81,6880,-0.01
237,E,18.7,7696,0.79
237,C,20.19,6720,0.01
237,G,22.1,7356,0.76
237,A,24.47,6740,0.01
237,B,27.64,6880,-0.01
237,A,29.56,6780,0.01
237,G,32.87,7356,0.82
237,A,35.25,6780,0.0
237,B,38.34,6700,0.02
237,E,40.28,7696,0.85
237,D,41.3,7776,0.58
237,C,43.31,6820,0.0
237,D,44.77,7756,0.59
237,C,46.87,6760,0.01
237,B,48.65,6780,0.0
237,E,50.5,7696,0.83
237,B,52.01,6800,0.0
237,C,54.06,6800,0.0
237,E,55.72,7656,0.75
237,G,57.1,7396,0.87
237,F,59.33,9838,0.89
237,G,60.33,7436,0.81
237,D,62.26,7696,0.63
237,F,64.34,9958,0.8
237,C,65.53,6780,0.01
237,E,67.46,7656,0.8
237,D,68.42,7576,0.86
237,E,70.69,7596,0.64
237,G,72.18,7516,0.7
237,A,74.35,6760,0.01
237,D,77.04,7656,0.7
237,F,79.11,9778,0.78
237,B,80.14,6860,-0.02
237,X,81.93,6875,0.88
238,D,9.58,7536,0.87
238,E,11.87,7616,0.67
238,A,13.45,6740,0.01
238,C,16.75,6840,0.0
238,E,18.53,7536,0.59
238,B,20.01,6740,0.0
238,G,21.95,7336,0.79
238,F,24.18,9998,0.79
238,G,25.3,7536,0.62
238,F,27.63,9798,0.66
238,G,28.61,7596,0.53
238,B,30.84,6740,0.01
238,C,32.74,6880,-0.01
238,G,34.54,7376,0.84
238,D,36.32,7596,0.79
238,C,38.39,6780,0.01
238,G,40.22,7576,0.57
238,A,42.56,6720,0.01
238,E,45.84,7636,0.77
238,X,47.13,6875,0.93
239,A,9.99,6760,0.01
239,F,13.2,10038,0.76
239,G,14.2,7516,0.75
239,B,16.32,6840,-0.01
239,G,18.12,7556,0.62
239,C,20.31,6780,0.0
239,A,22.09,6700,0.01
239,G,25.18,7416,0.86
239,F,27.45,9778,0.85
239,G,28.56,7496,0.73
239,E,30.78,7656,0.76
239,D,31.89,7516,0.81
239,A,33.99,6720,0.01
239,E,37.35,7596,0.65
239,C,38.74,6860,-0.01
239,A,40.49,6840,-0.03
239,C,43.53,6800,0.01
239,F,45.36,9978,0.81
239,D,45.97,7536,0.87
